ax_00_fill_fill_between_x,ax_00_fill_fill_between_y1,ax_00_fill_fill_between_y2,ax_00_mean_line_plot_x,ax_00_mean_line_plot_y
1.3962634015954636,0.984807753012208,1.4848077530122081,1.3962634015954636,1.2348077530122081
1.4597299198498028,0.9938384644612541,1.4938384644612541,1.4597299198498028,1.2438384644612541
1.5231964381041423,0.998867339183008,1.498867339183008,1.5231964381041423,1.248867339183008
1.5866629563584815,0.9998741276738751,1.4998741276738752,1.5866629563584815,1.2498741276738752
1.6501294746128208,0.9968547759519424,1.4968547759519424,1.6501294746128208,1.2468547759519424
1.71359599286716,0.9898214418809327,1.4898214418809328,1.71359599286716,1.2398214418809328
1.7770625111214993,0.9788024462147787,1.4788024462147789,1.7770625111214993,1.2288024462147789
1.8405290293758385,0.963842158559942,1.4638421585599422,1.8405290293758385,1.2138421585599422
1.9039955476301778,0.9450008187146685,1.4450008187146683,1.9039955476301778,1.1950008187146683
1.967462065884517,0.9223542941045814,1.4223542941045815,1.967462065884517,1.1723542941045815
2.0309285841388562,0.8959937742913359,1.3959937742913358,2.0309285841388562,1.1459937742913358
2.0943951023931957,0.8660254037844385,1.3660254037844384,2.0943951023931957,1.1160254037844384
2.1578616206475347,0.8325698546347714,1.3325698546347713,2.1578616206475347,1.0825698546347713
2.221328138901874,0.795761840530832,1.295761840530832,2.221328138901874,1.045761840530832
2.284794657156213,0.7557495743542583,1.2557495743542582,2.284794657156213,1.0057495743542582
2.3482611754105527,0.7126941713788627,1.2126941713788626,2.3482611754105527,0.9626941713788626
2.4117276936648917,0.6667690005162917,1.1667690005162918,2.4117276936648917,0.9167690005162918
2.475194211919231,0.6181589862206051,1.118158986220605,2.475194211919231,0.868158986220605
2.53866073017357,0.5670598638627709,1.0670598638627709,2.53866073017357,0.8170598638627709
2.6021272484279097,0.5136773915734063,1.0136773915734063,2.6021272484279097,0.7636773915734063
2.6655937666822487,0.4582265217274105,0.9582265217274105,2.6655937666822487,0.7082265217274105
2.729060284936588,0.4009305354066136,0.9009305354066136,2.729060284936588,0.6509305354066136
2.792526803190927,0.3420201433256689,0.8420201433256689,2.792526803190927,0.5920201433256689
2.8559933214452666,0.28173255684142967,0.7817325568414297,2.8559933214452666,0.5317325568414297
2.9194598396996057,0.2203105327865408,0.7203105327865408,2.9194598396996057,0.4703105327865408
2.982926357953945,0.1580013959733499,0.65800139597335,2.982926357953945,0.40800139597334995
3.0463928762082846,0.09505604330418244,0.5950560433041825,3.0463928762082846,0.3450560433041825
3.1098593944626236,0.031727933498067656,0.5317279334980677,3.1098593944626236,0.2817279334980677
3.173325912716963,-0.03172793349806786,0.46827206650193215,3.173325912716963,0.21827206650193215
3.236792430971302,-0.09505604330418263,0.4049439566958174,3.236792430971302,0.1549439566958174
3.3002589492256416,-0.15800139597335008,0.34199860402664994,3.3002589492256416,0.09199860402664993
3.3637254674799806,-0.22031053278654056,0.27968946721345944,3.3637254674799806,0.02968946721345944
3.42719198573432,-0.28173255684142984,0.21826744315857016,3.42719198573432,-0.03173255684142984
3.490658503988659,-0.34202014332566866,0.15797985667433134,3.490658503988659,-0.09202014332566866
3.5541250222429985,-0.4009305354066138,0.09906946459338623,3.5541250222429985,-0.15093053540661377
3.6175915404973376,-0.4582265217274103,0.041773478272589704,3.6175915404973376,-0.2082265217274103
3.681058058751677,-0.5136773915734064,-0.013677391573406417,3.681058058751677,-0.2636773915734064
3.744524577006016,-0.5670598638627706,-0.06705986386277063,3.744524577006016,-0.31705986386277063
3.8079910952603555,-0.6181589862206053,-0.11815898622060528,3.8079910952603555,-0.3681589862206053
3.8714576135146945,-0.6667690005162915,-0.1667690005162915,3.8714576135146945,-0.4167690005162915
3.934924131769034,-0.7126941713788629,-0.21269417137886293,3.934924131769034,-0.46269417137886293
3.998390650023373,-0.7557495743542582,-0.25574957435425816,3.998390650023373,-0.5057495743542582
4.0618571682777125,-0.7957618405308321,-0.2957618405308321,4.0618571682777125,-0.5457618405308321
4.1253236865320515,-0.8325698546347713,-0.3325698546347713,4.1253236865320515,-0.5825698546347713
4.188790204786391,-0.8660254037844388,-0.3660254037844388,4.188790204786391,-0.6160254037844388
4.25225672304073,-0.895993774291336,-0.395993774291336,4.25225672304073,-0.645993774291336
4.3157232412950695,-0.9223542941045814,-0.42235429410458136,4.3157232412950695,-0.6723542941045814
4.3791897595494085,-0.9450008187146683,-0.44500081871466834,4.3791897595494085,-0.6950008187146683
4.442656277803748,-0.9638421585599422,-0.46384215855994215,4.442656277803748,-0.7138421585599422
4.506122796058087,-0.9788024462147787,-0.47880244621477874,4.506122796058087,-0.7288024462147787
4.569589314312426,-0.9898214418809327,-0.4898214418809327,4.569589314312426,-0.7398214418809327
4.6330558325667655,-0.9968547759519423,-0.4968547759519423,4.6330558325667655,-0.7468547759519423
4.696522350821105,-0.9998741276738751,-0.49987412767387507,4.696522350821105,-0.7498741276738751
4.759988869075444,-0.998867339183008,-0.49886733918300796,4.759988869075444,-0.748867339183008
4.823455387329783,-0.9938384644612541,-0.4938384644612541,4.823455387329783,-0.7438384644612541
4.886921905584122,-0.9848077530122081,-0.48480775301220813,4.886921905584122,-0.7348077530122081
4.950388423838462,-0.9718115683235417,-0.47181156832354165,4.950388423838462,-0.7218115683235417
5.013854942092801,-0.9549022414440739,-0.4549022414440739,5.013854942092801,-0.7049022414440739
5.07732146034714,-0.9341478602651068,-0.43414786026510677,5.07732146034714,-0.6841478602651068
5.14078797860148,-0.9096319953545182,-0.4096319953545182,5.14078797860148,-0.6596319953545182
5.204254496855819,-0.881453363447582,-0.38145336344758196,5.204254496855819,-0.631453363447582
5.267721015110158,-0.8497254299495144,-0.3497254299495144,5.267721015110158,-0.5997254299495144
5.331187533364497,-0.8145759520503358,-0.31457595205033584,5.331187533364497,-0.5645759520503358
5.394654051618837,-0.7761464642917566,-0.2761464642917566,5.394654051618837,-0.5261464642917566
5.458120569873176,-0.7345917086575332,-0.2345917086575332,5.458120569873176,-0.4845917086575332
5.521587088127515,-0.690079011482112,-0.19007901148211204,5.521587088127515,-0.44007901148211204
5.585053606381854,-0.6427876096865396,-0.14278760968653958,5.585053606381854,-0.3927876096865396
5.648520124636194,-0.5929079290546402,-0.09290792905464018,5.648520124636194,-0.3429079290546402
5.711986642890533,-0.5406408174555974,-0.040640817455597444,5.711986642890533,-0.29064081745559744
5.775453161144872,-0.4861967361004688,0.013803263899531182,5.775453161144872,-0.23619673610046882
5.838919679399211,-0.4297949120891719,0.07020508791082808,5.838919679399211,-0.17979491208917192
5.902386197653551,-0.37166245566032724,0.12833754433967276,5.902386197653551,-0.12166245566032724
5.96585271590789,-0.31203344569848707,0.18796655430151293,5.96585271590789,-0.062033445698487066
6.029319234162229,-0.2511479871810794,0.2488520128189206,6.029319234162229,-0.0011479871810793907
6.092785752416569,-0.18925124436040974,0.31074875563959026,6.092785752416569,0.06074875563959026
6.156252270670908,-0.12659245357374904,0.37340754642625096,6.156252270670908,0.12340754642625096
6.219718788925247,-0.06342391965656452,0.4365760803434355,6.219718788925247,0.18657608034343548
6.283185307179586,-2.4492935982947064e-16,0.4999999999999998,6.283185307179586,0.24999999999999978
