ax-row-0-col-0_trace-id-contour-lines_variable-x,ax-row-0-col-0_trace-id-contour-lines_variable-y,ax-row-0-col-0_trace-id-contour-lines_variable-z
-0.39393939393939403,-3.0,0.37998786641847804
-0.33333333333333304,-3.0,0.32392029475564826
-0.2727272727272725,-3.0,0.2666632973527356
-0.21212121212121193,-3.0,0.20842712021041787
-0.15151515151515138,-3.0,0.14942560484841033
-0.09090909090909083,-3.0,0.08987540308573036
-0.030303030303030276,-3.0,0.029995181501627437
0.030303030303030276,-3.0,-0.029995181501627437
0.09090909090909083,-3.0,-0.08987540308573036
0.15151515151515138,-3.0,-0.14942560484841033
0.21212121212121238,-3.0,-0.20842712021041832
0.27272727272727293,-3.0,-0.26666329735273603
0.3333333333333335,-3.0,-0.32392029475564865
0.39393939393939403,-3.0,-0.37998786641847804
0.4545454545454546,-3.0,-0.4346601338766775
0.5151515151515151,-3.0,-0.48773634218146417
0.5757575757575757,-3.0,-0.539021597066051
0.6363636363636367,-3.0,-0.5883275805916306
0.6969696969696972,-3.0,-0.6354732426452734
0.7575757575757578,-3.0,-0.6802854657505888
0.8181818181818183,-3.0,-0.7225997007499761
0.8787878787878789,-3.0,-0.7622605710242638
0.9393939393939394,-3.0,-0.7991224430310586
1.0,-3.0,-0.833049961066805
1.0606060606060606,-3.0,-0.8639185442889247
1.121212121212121,-3.0,-0.8916148441729852
1.1818181818181817,-3.0,-0.9160371607251285
1.2424242424242422,-3.0,-0.9370958159214398
1.3030303030303028,-3.0,-0.9547134830029984
1.3636363636363633,-3.0,-0.9688254704174495
1.4242424242424248,-3.0,-0.9793799593644703
1.4848484848484853,-3.0,-0.9863381940728715
1.5454545454545459,-3.0,-0.9896746241106437
1.6060606060606064,-3.0,-0.9893769982053867
1.666666666666667,-3.0,-0.9854464092306204
1.7272727272727275,-3.0,-0.9778972901927849
1.787878787878788,-3.0,-0.966757361233668
1.8484848484848486,-3.0,-0.9520675278428641
1.9090909090909092,-3.0,-0.9338817306540277
1.9696969696969697,-3.0,-0.9122667473764612
2.0303030303030303,-3.0,-0.887301947589342
2.090909090909091,-3.0,-0.8590790012989757
2.1515151515151514,-3.0,-0.8277015423292455
2.212121212121212,-3.0,-0.7932847877812751
2.2727272727272725,-3.0,-0.7559551149596432
2.333333333333334,-3.0,-0.715849597318658
2.3939393939393945,-3.0,-0.6731155011326909
2.454545454545455,-3.0,-0.6279097447387698
2.5151515151515156,-3.0,-0.5803983223370894
2.575757575757576,-3.0,-0.5307556944652188
2.6363636363636367,-3.0,-0.47916414738416746
2.6969696969696972,-3.0,-0.4258131237286282
2.757575757575758,-3.0,-0.370898526879226
2.8181818181818183,-3.0,-0.3146220016110999
2.878787878787879,-3.0,-0.2571901936602537
2.9393939393939394,-3.0,-0.19881399092652657
3.0,-3.0,-0.13970774909946293
-3.0,-2.9393939393939394,0.1382450254725871
-2.9393939393939394,-2.9393939393939394,0.19673243193100753
-2.878787878787879,-2.9393939393939394,0.254497442719146
-2.8181818181818183,-2.9393939393939394,0.3113279464262019
-2.757575757575758,-2.9393939393939394,0.3670152631237314
-2.696969696969697,-2.9393939393939394,0.42135491063217223
-2.6363636363636362,-2.9393939393939394,0.47414735537335645
-2.5757575757575757,-2.9393939393939394,0.5251987450519088
-2.515151515151515,-2.9393939393939394,0.5743216204751398
-2.4545454545454546,-2.9393939393939394,0.6213356038976556
-2.393939393939394,-2.9393939393939394,0.6660680613631035
-2.333333333333333,-2.9393939393939394,0.708354736610953
-2.2727272727272725,-2.9393939393939394,0.7480403542206245
-2.212121212121212,-2.9393939393939394,0.7849791897782413
-2.1515151515151514,-2.9393939393939394,0.8190356049723664
-2.090909090909091,-2.9393939393939394,0.8500845456538685
-2.0303030303030303,-2.9393939393939394,0.8780120010310601
-1.9696969696969697,-2.9393939393939394,0.9027154223139502
-1.9090909090909092,-2.9393939393939394,0.9241040992703683
-1.8484848484848484,-2.9393939393939394,0.9420994933112538
-1.7878787878787878,-2.9393939393939394,0.9566355258820307
-1.7272727272727273,-2.9393939393939394,0.9676588211011065
-1.6666666666666665,-2.9393939393939394,0.9751289017545294
-1.606060606060606,-2.9393939393939394,0.9790183379271212
-1.5454545454545454,-2.9393939393939394,0.979312847724314
-1.4848484848484849,-2.9393939393939394,0.9760113497148447
-1.4242424242424243,-2.9393939393939394,0.9691259669017387
-1.3636363636363635,-2.9393939393939394,0.9586819822070012
-1.303030303030303,-2.9393939393939394,0.9447177456334759
-1.2424242424242424,-2.9393939393939394,0.9272845334447685
-1.1818181818181817,-2.9393939393939394,0.906446359880324
-1.121212121212121,-2.9393939393939394,0.8822797420970329
-1.0606060606060606,-2.9393939393939394,0.8548734192004952
-1.0,-2.9393939393939394,0.8243280263976487
-0.9393939393939394,-2.9393939393939394,0.7907557254672671
-0.8787878787878789,-2.9393939393939394,0.7542797929052258
-0.8181818181818183,-2.9393939393939394,0.7150341672568562
-0.7575757575757573,-2.9393939393939394,0.6731629572985686
-0.6969696969696968,-2.9393939393939394,0.6288199128746899
-0.6363636363636362,-2.9393939393939394,0.5821678603325815
-0.5757575757575757,-2.9393939393939394,0.5333781046291102
-0.5151515151515151,-2.9393939393939394,0.482629800303913
-0.4545454545454546,-2.9393939393939394,0.43010929362922795
-0.39393939393939403,-2.9393939393939394,0.37600943835189504
-0.33333333333333304,-2.9393939393939394,0.32052888754010184
-0.2727272727272725,-2.9393939393939394,0.26387136413519613
-0.21212121212121193,-2.9393939393939394,0.2062449128870688
-0.15151515151515138,-2.9393939393939394,0.14786113641998858
-0.09090909090909083,-2.9393939393939394,0.08893441823402473
-0.030303030303030276,-2.9393939393939394,0.02968113549517705
0.030303030303030276,-2.9393939393939394,-0.02968113549517705
0.09090909090909083,-2.9393939393939394,-0.08893441823402473
0.15151515151515138,-2.9393939393939394,-0.14786113641998858
0.21212121212121238,-2.9393939393939394,-0.20624491288706923
0.27272727272727293,-2.9393939393939394,-0.2638713641351966
0.3333333333333335,-2.9393939393939394,-0.3205288875401022
0.39393939393939403,-2.9393939393939394,-0.37600943835189504
0.4545454545454546,-2.9393939393939394,-0.43010929362922795
0.5151515151515151,-2.9393939393939394,-0.482629800303913
0.5757575757575757,-2.9393939393939394,-0.5333781046291102
0.6363636363636367,-2.9393939393939394,-0.5821678603325818
0.6969696969696972,-2.9393939393939394,-0.6288199128746901
0.7575757575757578,-2.9393939393939394,-0.6731629572985689
0.8181818181818183,-2.9393939393939394,-0.7150341672568562
0.8787878787878789,-2.9393939393939394,-0.7542797929052258
0.9393939393939394,-2.9393939393939394,-0.7907557254672671
1.0,-2.9393939393939394,-0.8243280263976487
1.0606060606060606,-2.9393939393939394,-0.8548734192004952
1.121212121212121,-2.9393939393939394,-0.8822797420970329
1.1818181818181817,-2.9393939393939394,-0.906446359880324
1.2424242424242422,-2.9393939393939394,-0.9272845334447684
1.3030303030303028,-2.9393939393939394,-0.9447177456334758
1.3636363636363633,-2.9393939393939394,-0.9586819822070012
1.4242424242424248,-2.9393939393939394,-0.9691259669017388
1.4848484848484853,-2.9393939393939394,-0.9760113497148447
1.5454545454545459,-2.9393939393939394,-0.979312847724314
1.6060606060606064,-2.9393939393939394,-0.9790183379271212
1.666666666666667,-2.9393939393939394,-0.9751289017545294
1.7272727272727275,-2.9393939393939394,-0.9676588211011065
1.787878787878788,-2.9393939393939394,-0.9566355258820307
1.8484848484848486,-2.9393939393939394,-0.9420994933112536
1.9090909090909092,-2.9393939393939394,-0.9241040992703683
1.9696969696969697,-2.9393939393939394,-0.9027154223139502
2.0303030303030303,-2.9393939393939394,-0.8780120010310601
2.090909090909091,-2.9393939393939394,-0.8500845456538685
2.1515151515151514,-2.9393939393939394,-0.8190356049723664
2.212121212121212,-2.9393939393939394,-0.7849791897782413
2.2727272727272725,-2.9393939393939394,-0.7480403542206245
2.333333333333334,-2.9393939393939394,-0.7083547366109526
2.3939393939393945,-2.9393939393939394,-0.6660680613631031
2.454545454545455,-2.9393939393939394,-0.6213356038976553
2.5151515151515156,-2.9393939393939394,-0.5743216204751395
2.575757575757576,-2.9393939393939394,-0.5251987450519084
2.6363636363636367,-2.9393939393939394,-0.47414735537335606
2.6969696969696972,-2.9393939393939394,-0.42135491063217184
2.757575757575758,-2.9393939393939394,-0.3670152631237314
2.8181818181818183,-2.9393939393939394,-0.3113279464262019
2.878787878787879,-2.9393939393939394,-0.254497442719146
2.9393939393939394,-2.9393939393939394,-0.19673243193100753
3.0,-2.9393939393939394,-0.1382450254725871
-3.0,-2.878787878787879,0.13627467020176132
-2.9393939393939394,-2.878787878787879,0.19392847726520654
-2.878787878787879,-2.878787878787879,0.25087018469695566
-2.8181818181818183,-2.878787878787879,0.3068907042317775
-2.757575757575758,-2.878787878787879,0.36178433017914774
-2.696969696969697,-2.878787878787879,0.4153494947684596
-2.6363636363636362,-2.878787878787879,0.46738950829991327
-2.5757575757575757,-2.878787878787879,0.5177132813832771
-2.515151515151515,-2.878787878787879,0.5661360266124746
-2.4545454545454546,-2.878787878787879,0.6124799370994732
-2.393939393939394,-2.878787878787879,0.6565748393759171
-2.333333333333333,-2.878787878787879,0.6982588182650697
-2.2727272727272725,-2.878787878787879,0.7373788114295513
-2.212121212121212,-2.878787878787879,0.7737911714117156
-2.1515151515151514,-2.878787878787879,0.8073621931028645
-2.090909090909091,-2.878787878787879,0.8379686047044506
-2.0303030303030303,-2.878787878787879,0.8654980203784768
-1.9696969696969697,-2.878787878787879,0.8898493529249673
-1.9090909090909092,-2.878787878787879,0.910933184971176
-1.8484848484848484,-2.878787878787879,0.9286720973095349
-1.7878787878787878,-2.878787878787879,0.9430009531786923
-1.7272727272727273,-2.878787878787879,0.9538671374437752
-1.6666666666666665,-2.878787878787879,0.9612307497976071
-1.606060606060606,-2.878787878787879,0.9650647512734567
-1.5454545454545454,-2.878787878787879,0.9653550635313223
-1.4848484848484849,-2.878787878787879,0.9621006205531811
-1.4242424242424243,-2.878787878787879,0.9553133725573756
-1.3636363636363635,-2.878787878787879,0.9450182421177649
-1.303030303030303,-2.878787878787879,0.9312530326487712
-1.2424242424242424,-2.878787878787879,0.91406828959236
-1.1818181818181817,-2.878787878787879,0.8935271148166728
-1.121212121212121,-2.878787878787879,0.8697049349078336
-1.0606060606060606,-2.878787878787879,0.8426892242057569
-1.0,-2.878787878787879,0.8125791836009573
-0.9393939393939394,-2.878787878787879,0.7794853762718159
-0.8787878787878789,-2.878787878787879,0.7435293216998594
-0.8181818181818183,-2.878787878787879,0.7048430494538185
-0.7575757575757573,-2.878787878787879,0.6635686143809572
-0.6969696969696968,-2.878787878787879,0.619857574985877
-0.6363636363636362,-2.878787878787879,0.5738704369121697
-0.5757575757575757,-2.878787878787879,0.5257760635704434
-0.5151515151515151,-2.878787878787879,0.475751056076874
-0.4545454545454546,-2.878787878787879,0.4239791047791304
-0.39393939393939403,-2.878787878787879,0.37065031475085225
-0.33333333333333304,-2.878787878787879,0.31596050773144246
-0.2727272727272725,-2.878787878787879,0.26011050307443506
-0.21212121212121193,-2.878787878787879,0.20330538034476678
-0.15151515151515138,-2.878787878787879,0.1457537262726832
-0.09090909090909083,-2.878787878787879,0.08766686882943525
-0.030303030303030276,-2.878787878787879,0.029258101237220238
0.030303030303030276,-2.878787878787879,-0.029258101237220238
0.09090909090909083,-2.878787878787879,-0.08766686882943525
0.15151515151515138,-2.878787878787879,-0.1457537262726832
0.21212121212121238,-2.878787878787879,-0.2033053803447672
0.27272727272727293,-2.878787878787879,-0.2601105030744355
0.3333333333333335,-2.878787878787879,-0.31596050773144285
0.39393939393939403,-2.878787878787879,-0.37065031475085225
0.4545454545454546,-2.878787878787879,-0.4239791047791304
0.5151515151515151,-2.878787878787879,-0.475751056076874
0.5757575757575757,-2.878787878787879,-0.5257760635704434
0.6363636363636367,-2.878787878787879,-0.57387043691217
0.6969696969696972,-2.878787878787879,-0.6198575749858773
0.7575757575757578,-2.878787878787879,-0.6635686143809575
0.8181818181818183,-2.878787878787879,-0.7048430494538185
0.8787878787878789,-2.878787878787879,-0.7435293216998594
0.9393939393939394,-2.878787878787879,-0.7794853762718159
1.0,-2.878787878787879,-0.8125791836009573
1.0606060606060606,-2.878787878787879,-0.8426892242057569
1.121212121212121,-2.878787878787879,-0.8697049349078336
1.1818181818181817,-2.878787878787879,-0.8935271148166728
1.2424242424242422,-2.878787878787879,-0.9140682895923599
1.3030303030303028,-2.878787878787879,-0.9312530326487711
1.3636363636363633,-2.878787878787879,-0.9450182421177649
1.4242424242424248,-2.878787878787879,-0.9553133725573757
1.4848484848484853,-2.878787878787879,-0.9621006205531811
1.5454545454545459,-2.878787878787879,-0.9653550635313223
1.6060606060606064,-2.878787878787879,-0.9650647512734567
1.666666666666667,-2.878787878787879,-0.9612307497976071
1.7272727272727275,-2.878787878787879,-0.9538671374437752
1.787878787878788,-2.878787878787879,-0.9430009531786923
1.8484848484848486,-2.878787878787879,-0.9286720973095348
1.9090909090909092,-2.878787878787879,-0.910933184971176
1.9696969696969697,-2.878787878787879,-0.8898493529249673
2.0303030303030303,-2.878787878787879,-0.8654980203784768
2.090909090909091,-2.878787878787879,-0.8379686047044506
2.1515151515151514,-2.878787878787879,-0.8073621931028645
2.212121212121212,-2.878787878787879,-0.7737911714117156
2.2727272727272725,-2.878787878787879,-0.7373788114295513
2.333333333333334,-2.878787878787879,-0.6982588182650692
2.3939393939393945,-2.878787878787879,-0.6565748393759168
2.454545454545455,-2.878787878787879,-0.6124799370994729
2.5151515151515156,-2.878787878787879,-0.5661360266124743
2.575757575757576,-2.878787878787879,-0.5177132813832768
2.6363636363636367,-2.878787878787879,-0.4673895082999129
2.6969696969696972,-2.878787878787879,-0.4153494947684592
2.757575757575758,-2.878787878787879,-0.36178433017914774
2.8181818181818183,-2.878787878787879,-0.3068907042317775
2.878787878787879,-2.878787878787879,-0.25087018469695566
2.9393939393939394,-2.878787878787879,-0.19392847726520654
3.0,-2.878787878787879,-0.13627467020176132
-3.0,-2.8181818181818183,0.1338039183732527
-2.9393939393939394,-2.8181818181818183,0.19041242296770944
-2.878787878787879,-2.8181818181818183,0.24632173877783803
-2.8181818181818183,-2.8181818181818183,0.3013265684499016
-2.757575757575758,-2.8181818181818183,0.3552249358765054
-2.696969696969697,-2.8181818181818183,0.40781892784688917
-2.6363636363636362,-2.8181818181818183,0.4589154207783803
-2.5757575757575757,-2.8181818181818183,0.508326789860479
-2.515151515151515,-2.8181818181818183,0.5558715980076105
-2.4545454545454546,-2.8181818181818183,0.6013752620907362
-2.393939393939394,-2.8181818181818183,0.6446706940014392
-2.333333333333333,-2.8181818181818183,0.6855989141945156
-2.2727272727272725,-2.8181818181818183,0.7240096354561609
-2.212121212121212,-2.8181818181818183,0.7597618147541744
-2.1515151515151514,-2.8181818181818183,0.7927241711438001
-2.090909090909091,-2.8181818181818183,0.8227756678274727
-2.0303030303030303,-2.8181818181818183,0.8498059565983578
-1.9696969696969697,-2.8181818181818183,0.8737157830357027
-1.9090909090909092,-2.8181818181818183,0.8944173509641338
-1.8484848484848484,-2.8181818181818183,0.9118346448386148
-1.7878787878787878,-2.8181818181818183,0.9259037088712794
-1.7272727272727273,-2.8181818181818183,0.936572881875193
-1.6666666666666665,-2.8181818181818183,0.9438029869627025
-1.606060606060606,-2.8181818181818183,0.9475674754018083
-1.5454545454545454,-2.8181818181818183,0.9478525241023239
-1.4848484848484849,-2.8181818181818183,0.9446570863738533
-1.4242424242424243,-2.8181818181818183,0.9379928957692074
-1.3636363636363635,-2.8181818181818183,0.9278844229991456
-1.303030303030303,-2.8181818181818183,0.9143687860766492
-1.2424242424242424,-2.8181818181818183,0.8974956140206756
-1.1818181818181817,-2.8181818181818183,0.8773268646198699
-1.121212121212121,-2.8181818181818183,0.8539365969253967
-1.0606060606060606,-2.8181818181818183,0.8274106993082959
-1.0,-2.8181818181818183,0.7978465740799241
-0.9393939393939394,-2.8181818181818183,0.7653527798335497
-0.8787878787878789,-2.8181818181818183,0.7300486328204087
-0.8181818181818183,-2.8181818181818183,0.6920637688239608
-0.7575757575757573,-2.8181818181818183,0.6515376671411267
-0.6969696969696968,-2.8181818181818183,0.6086191384184372
-0.6363636363636362,-2.8181818181818183,0.5634657782237389
-0.5757575757575757,-2.8181818181818183,0.5162433883599336
-0.5151515151515151,-2.8181818181818183,0.4671253680456609
-0.4545454545454546,-2.8181818181818183,0.41629207719849826
-0.39393939393939403,-2.8181818181818183,0.36393017415867834
-0.33333333333333304,-2.8181818181818183,0.3102319302851851
-0.2727272727272725,-2.8181818181818183,0.25539452394101314
-0.21212121212121193,-2.8181818181818183,0.19961931646004946
-0.15151515151515138,-2.8181818181818183,0.1431111127542135
-0.09090909090909083,-2.8181818181818183,0.08607740927587873
-0.030303030303030276,-2.8181818181818183,0.028727632097037954
0.030303030303030276,-2.8181818181818183,-0.028727632097037954
0.09090909090909083,-2.8181818181818183,-0.08607740927587873
0.15151515151515138,-2.8181818181818183,-0.1431111127542135
0.21212121212121238,-2.8181818181818183,-0.19961931646004988
0.27272727272727293,-2.8181818181818183,-0.2553945239410136
0.3333333333333335,-2.8181818181818183,-0.3102319302851855
0.39393939393939403,-2.8181818181818183,-0.36393017415867834
0.4545454545454546,-2.8181818181818183,-0.41629207719849826
0.5151515151515151,-2.8181818181818183,-0.4671253680456609
0.5757575757575757,-2.8181818181818183,-0.5162433883599336
0.6363636363636367,-2.8181818181818183,-0.5634657782237392
0.6969696969696972,-2.8181818181818183,-0.6086191384184375
0.7575757575757578,-2.8181818181818183,-0.651537667141127
0.8181818181818183,-2.8181818181818183,-0.6920637688239608
0.8787878787878789,-2.8181818181818183,-0.7300486328204087
0.9393939393939394,-2.8181818181818183,-0.7653527798335497
1.0,-2.8181818181818183,-0.7978465740799241
1.0606060606060606,-2.8181818181818183,-0.8274106993082959
1.121212121212121,-2.8181818181818183,-0.8539365969253967
1.1818181818181817,-2.8181818181818183,-0.8773268646198699
1.2424242424242422,-2.8181818181818183,-0.8974956140206756
1.3030303030303028,-2.8181818181818183,-0.9143687860766491
1.3636363636363633,-2.8181818181818183,-0.9278844229991456
1.4242424242424248,-2.8181818181818183,-0.9379928957692075
1.4848484848484853,-2.8181818181818183,-0.9446570863738533
1.5454545454545459,-2.8181818181818183,-0.9478525241023239
1.6060606060606064,-2.8181818181818183,-0.9475674754018083
1.666666666666667,-2.8181818181818183,-0.9438029869627025
1.7272727272727275,-2.8181818181818183,-0.936572881875193
1.787878787878788,-2.8181818181818183,-0.9259037088712794
1.8484848484848486,-2.8181818181818183,-0.9118346448386146
1.9090909090909092,-2.8181818181818183,-0.8944173509641338
1.9696969696969697,-2.8181818181818183,-0.8737157830357027
2.0303030303030303,-2.8181818181818183,-0.8498059565983578
2.090909090909091,-2.8181818181818183,-0.8227756678274727
2.1515151515151514,-2.8181818181818183,-0.7927241711438001
2.212121212121212,-2.8181818181818183,-0.7597618147541744
2.2727272727272725,-2.8181818181818183,-0.7240096354561609
2.333333333333334,-2.8181818181818183,-0.6855989141945151
2.3939393939393945,-2.8181818181818183,-0.6446706940014388
2.454545454545455,-2.8181818181818183,-0.6013752620907359
2.5151515151515156,-2.8181818181818183,-0.5558715980076102
2.575757575757576,-2.8181818181818183,-0.5083267898604787
2.6363636363636367,-2.8181818181818183,-0.45891542077838
2.6969696969696972,-2.8181818181818183,-0.4078189278468888
2.757575757575758,-2.8181818181818183,-0.3552249358765054
2.8181818181818183,-2.8181818181818183,-0.3013265684499016
2.878787878787879,-2.8181818181818183,-0.24632173877783803
2.9393939393939394,-2.8181818181818183,-0.19041242296770944
3.0,-2.8181818181818183,-0.1338039183732527
-3.0,-2.757575757575758,0.13084184251468534
-2.9393939393939394,-2.757575757575758,0.18619717988588416
-2.878787878787879,-2.757575757575758,0.2408688067206553
-2.8181818181818183,-2.757575757575758,0.2946559704225659
-2.757575757575758,-2.757575757575758,0.34736116611764256
-2.696969696969697,-2.757575757575758,0.39879086188642643
-2.6363636363636362,-2.757575757575758,0.4487562094074549
-2.5757575757575757,-2.757575757575758,0.49707373740271366
-2.515151515151515,-2.757575757575758,0.5435660253387405
-2.4545454545454546,-2.757575757575758,0.5880623549095765
-2.393939393939394,-2.757575757575758,0.6303993369093344
-2.333333333333333,-2.757575757575758,0.6704215111925306
-2.2727272727272725,-2.757575757575758,0.7079819175191386
-2.212121212121212,-2.757575757575758,0.7429426351882451
-2.1515151515151514,-2.757575757575758,0.7751752894787826
-2.090909090909091,-2.757575757575758,0.8045615230377071
-2.0303030303030303,-2.757575757575758,0.8309934304846986
-1.9696969696969697,-2.757575757575758,0.8543739546375243
-1.9090909090909092,-2.757575757575758,0.8746172429031412
-1.8484848484848484,-2.757575757575758,0.8916489625258783
-1.7878787878787878,-2.757575757575758,0.9054065735351154
-1.7272727272727273,-2.757575757575758,0.9158395583902066
-1.6666666666666665,-2.757575757575758,0.9229096074793941
-1.606060606060606,-2.757575757575758,0.9265907597915696
-1.5454545454545454,-2.757575757575758,0.9268694982443393
-1.4848484848484849,-2.757575757575758,0.9237447993183501
-1.4242424242424243,-2.757575757575758,0.9172281368156232
-1.3636363636363635,-2.757575757575758,0.9073434397280915
-1.303030303030303,-2.757575757575758,0.89412700437105
-1.2424242424242424,-2.757575757575758,0.877627361104159
-1.1818181818181817,-2.757575757575758,0.8579050961293995
-1.121212121212121,-2.757575757575758,0.8350326290203318
-1.0606060606060606,-2.757575757575758,0.8090939467995639
-1.0,-2.757575757575758,0.7801842955408882
-0.9393939393939394,-2.757575757575758,0.7484098306285168
-0.8787878787878789,-2.757575757575758,0.7138872269576509
-0.8181818181818183,-2.757575757575758,0.6767432505077171
-0.7575757575757573,-2.757575757575758,0.6371142928614404
-0.6969696969696968,-2.757575757575758,0.5951458703789887
-0.6363636363636362,-2.757575757575758,0.550992089866201
-0.5757575757575757,-2.757575757575758,0.5048150826989564
-0.5151515151515151,-2.757575757575758,0.4567844094815578
-0.4545454545454546,-2.757575757575758,0.40707643742520877
-0.39393939393939403,-2.757575757575758,0.3558736927328315
-0.33333333333333304,-2.757575757575758,0.3033641903682486
-0.2727272727272725,-2.757575757575758,0.24974074367079946
-0.21212121212121193,-2.757575757575758,0.19520025635045982
-0.15151515151515138,-2.757575757575758,0.13994299946324498
-0.09090909090909083,-2.757575757575758,0.0841718760218162
-0.030303030303030276,-2.757575757575758,0.028091675941620528
0.030303030303030276,-2.757575757575758,-0.028091675941620528
0.09090909090909083,-2.757575757575758,-0.0841718760218162
0.15151515151515138,-2.757575757575758,-0.13994299946324498
0.21212121212121238,-2.757575757575758,-0.19520025635046023
0.27272727272727293,-2.757575757575758,-0.24974074367079988
0.3333333333333335,-2.757575757575758,-0.30336419036824896
0.39393939393939403,-2.757575757575758,-0.3558736927328315
0.4545454545454546,-2.757575757575758,-0.40707643742520877
0.5151515151515151,-2.757575757575758,-0.4567844094815578
0.5757575757575757,-2.757575757575758,-0.5048150826989564
0.6363636363636367,-2.757575757575758,-0.5509920898662012
0.6969696969696972,-2.757575757575758,-0.5951458703789889
0.7575757575757578,-2.757575757575758,-0.6371142928614407
0.8181818181818183,-2.757575757575758,-0.6767432505077171
0.8787878787878789,-2.757575757575758,-0.7138872269576509
0.9393939393939394,-2.757575757575758,-0.7484098306285168
1.0,-2.757575757575758,-0.7801842955408882
1.0606060606060606,-2.757575757575758,-0.8090939467995639
1.121212121212121,-2.757575757575758,-0.8350326290203318
1.1818181818181817,-2.757575757575758,-0.8579050961293995
1.2424242424242422,-2.757575757575758,-0.8776273611041588
1.3030303030303028,-2.757575757575758,-0.8941270043710499
1.3636363636363633,-2.757575757575758,-0.9073434397280915
1.4242424242424248,-2.757575757575758,-0.9172281368156233
1.4848484848484853,-2.757575757575758,-0.9237447993183501
1.5454545454545459,-2.757575757575758,-0.9268694982443393
1.6060606060606064,-2.757575757575758,-0.9265907597915696
1.666666666666667,-2.757575757575758,-0.9229096074793941
1.7272727272727275,-2.757575757575758,-0.9158395583902066
1.787878787878788,-2.757575757575758,-0.9054065735351154
1.8484848484848486,-2.757575757575758,-0.8916489625258782
1.9090909090909092,-2.757575757575758,-0.8746172429031412
1.9696969696969697,-2.757575757575758,-0.8543739546375243
2.0303030303030303,-2.757575757575758,-0.8309934304846986
2.090909090909091,-2.757575757575758,-0.8045615230377071
2.1515151515151514,-2.757575757575758,-0.7751752894787826
2.212121212121212,-2.757575757575758,-0.7429426351882451
2.2727272727272725,-2.757575757575758,-0.7079819175191386
2.333333333333334,-2.757575757575758,-0.67042151119253
2.3939393939393945,-2.757575757575758,-0.630399336909334
2.454545454545455,-2.757575757575758,-0.5880623549095761
2.5151515151515156,-2.757575757575758,-0.5435660253387402
2.575757575757576,-2.757575757575758,-0.4970737374027133
2.6363636363636367,-2.757575757575758,-0.4487562094074546
2.6969696969696972,-2.757575757575758,-0.3987908618864261
2.757575757575758,-2.757575757575758,-0.34736116611764256
2.8181818181818183,-2.757575757575758,-0.2946559704225659
2.878787878787879,-2.757575757575758,-0.2408688067206553
2.9393939393939394,-2.757575757575758,-0.18619717988588416
3.0,-2.757575757575758,-0.13084184251468534
-3.0,-2.696969696969697,0.12739931928098733
-2.9393939393939394,-2.696969696969697,0.18129822626763117
-2.878787878787879,-2.696969696969697,0.23453141153061197
-2.8181818181818183,-2.696969696969697,0.28690340438839634
-2.757575757575758,-2.696969696969697,0.33822189643248657
-2.696969696969697,-2.696969696969697,0.38829844767820865
-2.6363636363636362,-2.696969696969697,0.43694917851075976
-2.5757575757575757,-2.696969696969697,0.48399544488571633
-2.515151515151515,-2.696969696969697,0.5292644943046796
-2.4545454545454546,-2.696969696969697,0.5725901001573388
