ax_02_box_boxplot_0_x,ax_02_box_boxplot_1_x,ax_02_box_boxplot_2_x,ax_02_box_boxplot_3_x
-1.4066610968482223,-0.5309969550018176,0.24333944932269183,1.3800913541474515
-0.9232332461109043,-0.6231405264247644,-0.24123605785632987,-0.6255627015095294
-1.3516846056163336,-0.5554771191602547,0.3520553965142968,0.39580353343740904
-0.9758732529773327,-0.6373871273065177,-1.251539424190444,0.4940301862827388
1.0536417966078395,1.1890165311075518,1.4437646040732595,0.2606737658239071
-0.949398888831943,1.4205042479898549,-0.0821511783925688,-0.5503051538454201
2.632382064837391,-0.5707462937494763,1.1172958315881276,-0.6716233679380516
0.4933179008808892,-0.8323555731042287,0.34272534637770413,-0.025554070991445278
0.1848361236948739,0.4714155563864041,0.4567532191537839,1.1727290192593647
-0.8583577801812136,-0.5522230442809712,0.5697672802322039,0.5436001545944323
0.7003098794089914,0.6329318177555108,0.44770856001731496,-0.37061433208610595
-0.5756378262377739,0.2029230208512997,0.6427227598675439,0.7716987106483447
0.12200981464536144,-1.515744114997232,1.3291525301324314,-2.8485426206300755
2.5600845382687947,1.5475052013300616,0.19652116970147013,1.1487657003721035
-0.09605989972464987,1.7958776730955217,0.7090037575885123,-1.7397137787780996
1.1492733262856758,-0.6127886904843862,-0.08973569428722672,-0.36244094140313216
-0.7031764251258874,-0.38770155993598415,1.4401172154494728,-1.1196698946261439
-0.0349884904969617,0.28586539072490497,-0.6763923020592697,-1.2946814757209058
1.77080063563551,0.334456789987025,1.8009404329108156,1.1608267873785194
-0.6269670577877674,0.6585442726728304,-0.04015795064434341,-0.46770120131189136
1.8124485579969287,2.0102045387663496,-1.4307751021180481,0.3465038817307158
0.7077519354554754,-0.1769472274940494,0.12810441491078928,-0.04692057887918407
-0.5624667758942676,-0.7982972445384537,-0.6810516574748808,0.47704082722312147
0.632407739055521,-1.3793192280145272,0.8406435489887241,0.07682189106025536
0.9725544496267299,-0.7309300399419191,-0.6526239793023909,-1.2829922241885696
0.6218099622171964,-0.033126972873797095,-0.4461834332147797,0.99626681944714
-1.5702247198904564,1.7945578635177877,-1.889540730945531,-0.4937565831613125
-0.7271371758248686,-0.5176112990361714,-0.4523063192490767,-1.556581898659751
-0.24751863555150475,0.2237879516388985,-2.4238793266289567,-0.4281151609659125
-0.07443342910004629,-0.016422896072752075,-1.5839028234857233,1.5007597906343109
0.620672097550678,1.188393273448084,0.7604146561442974,0.8502217421134929
0.17770100093325383,2.5269324258736217,0.7858001586508322,-0.3486521344078592
-1.3353443587101013,-0.5308687729203206,0.42545756178496474,-0.3492577043184288
0.3801978510059632,-0.48943944251822213,-0.966976143129213,-0.3216350512173826
0.6105857452838231,1.044160877069072,-0.047711356141979855,2.076747983560841
0.5597904479310398,0.6818914896263114,-0.0036025390905684044,0.38193545223155334
1.0807807255546218,1.8467073257360336,-1.1583646891925428,0.43004164719106963
0.8339221545489041,0.5839281853259639,1.5033983017671506,1.0302834540318422
0.4591800792284367,-0.35929209078705954,0.8773622905756714,0.23878915902651351
-0.07016571145864703,0.5906548306923093,-0.22096417382966393,-0.2590421458207031
-1.6609609335159914,1.1087035805829077,0.02688583899453078,-0.19634984908497827
0.42961821913258585,0.820482181197364,0.20838280794755248,-0.07160125941406395
0.20768768716311115,0.5072740311072977,-2.0417348684242906,-0.03722223650984159
0.27157883719537346,1.066674689589154,-0.24717738252059693,0.7276295436369798
-1.2767485758203094,1.1692955904456728,-0.6819842479977986,0.05194588580729943
-1.0810565404082624,1.3821589910375272,-1.0016200098949155,0.7326400772155792
1.0531528533329035,0.6487098875896427,-0.2811002928859549,-0.08071658010858232
-0.03955515385665504,-0.16711808031685435,1.7976865268495226,0.07863519031609059
0.6815006973726244,0.14671368643332283,0.6408428612670098,-1.9982006845321076
0.028318376130461172,1.2065089665083568,-0.5711789897827968,0.9163276747024814
0.02975613949574519,-0.8169356709872361,0.5725827813561586,0.3464884758979927
0.9382838059759977,0.3686733088729012,1.3993554365860021,0.9980101098596522
-0.5160447282173739,-0.3933388123273607,0.9246336829127688,-2.8962553781936893
0.09612077694098337,0.028744822934817487,0.05963036992017413,2.0883747047807275
-0.4622752887050425,1.2784518626072987,-0.6469367777055739,-0.13958962815517376
-0.4344962274323156,0.19109906801990334,0.6982233136135899,1.1081828167375165
-0.30917212346863937,0.04643654815614881,0.3934853854217496,-1.0399059271255309
0.22213377163371284,-1.3598561409799192,0.8951932200277323,0.6127739050625697
-0.4787486216634773,0.7462535660272207,0.6351718016819695,-1.0534155631736561
1.2557561255735208,0.6454841811410754,1.0495527153193351,-0.6237689606958051
-0.8946073022195039,2.16325472330546,-0.535235211560568,1.9140313538667861
-0.18687164416135904,-0.30777823495300083,1.3173940656343257,-0.19068240076334658
-0.4397310582741749,0.21915032766393897,0.19759960469239965,0.21743287317972287
1.4469778843537329,0.24938368371075526,2.0752608726252655,0.8700677306887542
0.19655477651157463,1.5774532797634744,-0.6891878180895679,0.49568188797260465
1.0318445394686349,-0.0952955323869521,1.7359638031652493,0.15041890514357642
-1.485560373036972,0.27902152577033923,0.1979107834626478,0.3649610024662254
0.26705026586925884,0.6078965097165392,-0.6514180036144483,2.403415585238275
0.889630795623437,0.1866091231563581,-0.48388583405432156,-0.05761879703358539
0.08228398927542419,-0.44643361455052827,-0.32034730819432017,0.2010990467149675
1.0654803750653512,0.19408999289830758,0.4241659464019164,1.050654396007612
