ax_00_plot_0_plot_x,ax_00_plot_0_plot_y,ax_00_plot_1_plot_x,ax_00_plot_1_plot_y,ax_01_scatter_0_scatter_x,ax_01_scatter_0_scatter_y
1.9191919191919191,0.798691281296602,1.9191919191919191,-0.2661969267802432,0.798691281296602,-0.2661969267802432
2.0202020202020203,1.0472703230951108,2.0202020202020203,-0.35532712097398095,1.0472703230951108,-0.35532712097398095
2.121212121212121,0.8297294878910216,2.121212121212121,-0.6139804041543491,0.8297294878910216,-0.6139804041543491
2.2222222222222223,0.8019728774918414,2.2222222222222223,-0.46604149128022543,0.8019728774918414,-0.46604149128022543
2.323232323232323,0.5875514113551007,2.323232323232323,-0.8236042335696315,0.5875514113551007,-0.8236042335696315
2.4242424242424243,0.6029519742302571,2.4242424242424243,-0.6948645965494176,0.6029519742302571,-0.6948645965494176
2.525252525252525,0.5891448440775598,2.525252525252525,-0.5969539526465591,0.5891448440775598,-0.5969539526465591
2.6262626262626263,0.3777226848466932,2.6262626262626263,-0.9691837574590343,0.3777226848466932,-0.9691837574590343
2.727272727272727,0.44013729250406375,2.727272727272727,-0.972020080673913,0.44013729250406375,-0.972020080673913
2.8282828282828283,0.24814514849819636,2.8282828282828283,-0.9413535280499639,0.24814514849819636,-0.9413535280499639
2.929292929292929,0.18153917309786521,2.929292929292929,-1.0278964939912596,0.18153917309786521,-1.0278964939912596
3.0303030303030303,0.050889376901190025,3.0303030303030303,-1.1488800419113072,0.050889376901190025,-1.1488800419113072
3.131313131313131,0.19550715969142848,3.131313131313131,-0.9930908686955212,0.19550715969142848,-0.9930908686955212
3.2323232323232323,-0.09195586950720112,3.2323232323232323,-1.1021171752412835,-0.09195586950720112,-1.1021171752412835
3.3333333333333335,-0.29633905577107544,3.3333333333333335,-0.9343147616475609,-0.29633905577107544,-0.9343147616475609
3.4343434343434343,-0.20633256751011353,3.4343434343434343,-1.049396082635715,-0.20633256751011353,-1.049396082635715
3.5353535353535355,-0.5057485568032145,3.5353535353535355,-0.7684792379927226,-0.5057485568032145,-0.7684792379927226
3.6363636363636362,-0.4539437513217639,3.6363636363636362,-0.9584028064232969,-0.4539437513217639,-0.9584028064232969
3.7373737373737375,-0.7571224492031793,3.7373737373737375,-0.8599165935824533,-0.7571224492031793,-0.8599165935824533
3.8383838383838382,-0.7745787425092309,3.8383838383838382,-0.6855536999173231,-0.7745787425092309,-0.6855536999173231
3.9393939393939394,-0.6961363756422778,3.9393939393939394,-0.8213687166809555,-0.6961363756422778,-0.8213687166809555
4.040404040404041,-0.7087408446546611,4.040404040404041,-0.5997946081789172,-0.7087408446546611,-0.5997946081789172
4.141414141414141,-0.824237692741873,4.141414141414141,-0.4097382346465475,-0.824237692741873,-0.4097382346465475
4.242424242424242,-0.9031490855739643,4.242424242424242,-0.6136031700373936,-0.9031490855739643,-0.6136031700373936
4.343434343434343,-0.9628152250907624,4.343434343434343,-0.34217722814821766,-0.9628152250907624,-0.34217722814821766
4.444444444444445,-1.112169315965521,4.444444444444445,-0.23876159875864053,-1.112169315965521,-0.23876159875864053
4.545454545454545,-1.0580831953304004,4.545454545454545,-0.08797789742582163,-1.0580831953304004,-0.08797789742582163
4.646464646464646,-1.0438916550751913,4.646464646464646,-0.18957166399505498,-1.0438916550751913,-0.18957166399505498
4.747474747474747,-0.8936723349905441,4.747474747474747,-0.09696709226982278,-0.8936723349905441,-0.09696709226982278
4.848484848484849,-0.956391414048831,4.848484848484849,0.1878702836944089,-0.956391414048831,0.1878702836944089
4.94949494949495,-1.1483258404951067,4.94949494949495,0.26458902014249686,-1.1483258404951067,0.26458902014249686
5.05050505050505,-0.9109728615065201,5.05050505050505,0.3567597027378036,-0.9109728615065201,0.3567597027378036
5.151515151515151,-0.9436317439917684,5.151515151515151,0.45979352537447,-0.9436317439917684,0.45979352537447
5.252525252525253,-0.9253308110186476,5.252525252525253,0.4462503965191135,-0.9253308110186476,0.4462503965191135
5.353535353535354,-0.740242993284883,5.353535353535354,0.6213399195096536,-0.740242993284883,0.6213399195096536
5.454545454545454,-0.6339128060693182,5.454545454545454,0.7051860782419977,-0.6339128060693182,0.7051860782419977
5.555555555555555,-0.5719735030672025,5.555555555555555,0.6753178125088111,-0.5719735030672025,0.6753178125088111
5.656565656565657,-0.6703317341694989,5.656565656565657,0.9965918541900787,-0.6703317341694989,0.9965918541900787
5.757575757575758,-0.5326616069790328,5.757575757575758,0.9124015587887447,-0.5326616069790328,0.9124015587887447
5.858585858585858,-0.3788294876905064,5.858585858585858,0.7920734658141377,-0.3788294876905064,0.7920734658141377
5.959595959595959,-0.22041715009838275,5.959595959595959,1.013755577955147,-0.22041715009838275,1.013755577955147
6.0606060606060606,-0.26866339833959235,6.0606060606060606,0.8778631688410015,-0.26866339833959235,0.8778631688410015
6.161616161616162,-0.13983581820354848,6.161616161616162,1.071328028170946,-0.13983581820354848,1.071328028170946
6.262626262626262,-0.1311910936878629,6.262626262626262,1.1156482281880618,-0.1311910936878629,1.1156482281880618
6.363636363636363,-0.03925636273778535,6.363636363636363,0.914697327029352,-0.03925636273778535,0.914697327029352
6.4646464646464645,0.26171951459933074,6.4646464646464645,1.0799186651639532,0.26171951459933074,1.0799186651639532
6.565656565656566,0.4143538215346395,6.565656565656566,1.0016476508221737,0.4143538215346395,1.0016476508221737
6.666666666666667,0.3669502184131866,6.666666666666667,1.0095737190504244,0.3669502184131866,1.0095737190504244
6.767676767676767,0.5661116968148541,6.767676767676767,1.0745912183370634,0.5661116968148541,1.0745912183370634
6.8686868686868685,0.5887810732511694,6.8686868686868685,0.8088962074778924,0.5887810732511694,0.8088962074778924
6.96969696969697,0.5693309729883933,6.96969696969697,0.6980881581217258,0.5693309729883933,0.6980881581217258
7.070707070707071,0.7447463582500596,7.070707070707071,0.616652132888973,0.7447463582500596,0.616652132888973
7.171717171717171,0.9299505049301774,7.171717171717171,0.5489711659326443,0.9299505049301774,0.5489711659326443
7.2727272727272725,0.8321919681412637,7.2727272727272725,0.5413625607716691,0.8321919681412637,0.5413625607716691
7.373737373737374,1.0433464676104793,7.373737373737374,0.4961110168355657,1.0433464676104793,0.4961110168355657
7.474747474747475,0.6669739188222769,7.474747474747475,0.3978782313984821,0.6669739188222769,0.3978782313984821
7.575757575757575,1.0437349644643459,7.575757575757575,0.35736676004765006,1.0437349644643459,0.35736676004765006
7.6767676767676765,0.9930433647076407,7.6767676767676765,0.1775880407132797,0.9930433647076407,0.1775880407132797
7.777777777777778,0.967197155897288,7.777777777777778,0.2214835323398036,0.967197155897288,0.2214835323398036
7.878787878787879,1.008868418539662,7.878787878787879,-0.05126938412924345,1.008868418539662,-0.05126938412924345
7.979797979797979,0.7933386674722336,7.979797979797979,0.14653224848487006,0.7933386674722336,0.14653224848487006
8.080808080808081,0.9524178006917846,8.080808080808081,-0.1623196638445811,0.9524178006917846,-0.1623196638445811
8.181818181818182,0.982452437734529,8.181818181818182,-0.40771130993956634,0.982452437734529,-0.40771130993956634
8.282828282828282,1.057235347898614,8.282828282828282,-0.5229114185138285,1.057235347898614,-0.5229114185138285
8.383838383838384,0.8110524575544188,8.383838383838384,-0.45716249726374864,0.8110524575544188,-0.45716249726374864
8.484848484848484,0.7266671438502438,8.484848484848484,-0.6121912543882924,0.7266671438502438,-0.6121912543882924
8.585858585858587,0.6937457038983907,8.585858585858587,-0.5968670665984195,0.6937457038983907,-0.5968670665984195
8.686868686868687,0.7642827153324722,8.686868686868687,-0.6925529326079626,0.7642827153324722,-0.6925529326079626
8.787878787878787,0.6275805249904659,8.787878787878787,-0.8112265898727172,0.6275805249904659,-0.8112265898727172
8.88888888888889,0.45762965809757905,8.88888888888889,-0.9444943758105024,0.45762965809757905,-0.9444943758105024
8.98989898989899,0.4726273838999425,8.98989898989899,-1.0584057610599455,0.4726273838999425,-1.0584057610599455
9.09090909090909,0.33740846374830386,9.09090909090909,-0.9894330813117287,0.33740846374830386,-0.9894330813117287
9.191919191919192,0.3276245743783407,9.191919191919192,-0.8873708027474407,0.3276245743783407,-0.8873708027474407
9.292929292929292,0.061261679255223175,9.292929292929292,-0.9699111746008454,0.061261679255223175,-0.9699111746008454
9.393939393939394,-0.0019325355986358449,9.393939393939394,-1.124098406952679,-0.0019325355986358449,-1.124098406952679
9.494949494949495,-0.10932477571386254,9.494949494949495,-0.9802208954032895,-0.10932477571386254,-0.9802208954032895
9.595959595959595,-0.31669832714130836,9.595959595959595,-0.9468524290989154,-0.31669832714130836,-0.9468524290989154
9.696969696969697,-0.23923109820392646,9.696969696969697,-1.0515697206726458,-0.23923109820392646,-1.0515697206726458
9.797979797979798,-0.33849320643789976,9.797979797979798,-0.9157922242491388,-0.33849320643789976,-0.9157922242491388
9.8989898989899,-0.45612614196952767,9.8989898989899,-0.8838319845480016,-0.45612614196952767,-0.8838319845480016
10.0,-0.5674798242268845,10.0,-0.9533685588595148,-0.5674798242268845,-0.9533685588595148
