ax0_trace-ax0-line-0_x,ax0_trace-ax0-line-0_y,ax0_trace-ax0-line-1_x,ax0_trace-ax0-line-1_y,ax0_trace-ax0-line-2_x,ax0_trace-ax0-line-2_y,ax0_trace-ax0-line-3_x,ax0_trace-ax0-line-3_y,ax0_trace-ax0-line-4_x,ax0_trace-ax0-line-4_y
-1.8959834040968737,2.0000000000000275,-1.8959834040968737,1.500001879691886,-1.8959834040968737,1.000088344358559,-1.8959834040968737,0.515452942774882,-1.8959834040968737,0.05781759722567235
-1.859094909479965,2.0000000000000764,-1.859094909479965,1.5000033216428879,-1.859094909479965,1.0001392562485547,-1.859094909479965,0.5146110032055817,-1.859094909479965,0.0665331693982084
-1.8222064148630563,2.000000000000208,-1.8222064148630563,1.5000057710687735,-1.8222064148630563,1.0002159290807957,-1.8222064148630563,0.5139160466227396,-1.8222064148630563,0.07669553432300785
-1.7853179202461475,2.0000000000005533,-1.7853179202461475,1.500009858199841,-1.7853179202461475,1.0003294001192697,-1.7853179202461475,0.5134817825640897,-1.7853179202461475,0.08837754690067112
-1.7484294256292388,2.0000000000014464,-1.7484294256292388,1.500016556871709,-1.7484294256292388,1.000494439385965,-1.7484294256292388,0.5134226388842185,-1.7484294256292388,0.10161345597405988
-1.7115409310123302,2.0000000000037073,-1.7115409310123302,1.5000273400790727,-1.7115409310123302,1.0007303733284127,-1.7115409310123302,0.5138498514372093,-1.7115409310123302,0.11640454072131873
-1.6746524363954214,2.000000000009321,-1.6746524363954214,1.5000443878320708,-1.6746524363954214,1.0010619178291675,-1.6746524363954214,0.5148678060768249,-1.6746524363954214,0.13272893598711524
-1.6377639417785128,2.0000000000229874,-1.6377639417785128,1.5000708554233297,-1.6377639417785128,1.0015199487162654,-1.6377639417785128,0.5165706281374491,-1.6377639417785128,0.15055372607479367
-1.600875447161604,2.000000000055609,-1.600875447161604,1.5001112064862656,-1.600875447161604,1.0021421188375141,-1.600875447161604,0.5190390235521756,-1.600875447161604,0.16984687714883884
-1.5639869525446954,2.0000000001319562,-1.5639869525446954,1.5001716084081103,-1.5639869525446954,1.0029732172170998,-1.5639869525446954,0.5223374381714709,-1.5639869525446954,0.190586524359619
-1.5270984579277866,2.0000000003071534,-1.5270984579277866,1.500260377152627,-1.5270984579277866,1.0040651619162346,-1.5270984579277866,0.5265117007283847,-1.5270984579277866,0.21276557037801105
-1.4902099633108778,2.000000000701334,-1.4902099633108778,1.500388444169897,-1.4902099633108778,1.0054765277787074,-1.4902099633108778,0.5315874200571348,-1.4902099633108778,0.236390422761847
-1.4533214686939693,2.0000000015708865,-1.4533214686939693,1.5005698003683474,-1.4533214686939693,1.0072715359532458,-1.4533214686939693,0.5375694815131509,-1.4533214686939693,0.26147383799640656
-1.4164329740770605,2.000000003451608,-1.4164329740770605,1.5008218526554087,-1.4164329740770605,1.0095184746821186,-1.4164329740770605,0.5444429957358006,-1.4164329740770605,0.2880230245966733
-1.379544479460152,2.0000000074398194,-1.379544479460152,1.5011656100912534,-1.379544479460152,1.0122875784092222,-1.379544479460152,0.5521759706392702,-1.379544479460152,0.31602514369478474
-1.342655984843243,2.000000015731701,-1.342655984843243,1.501625603242281,-1.342655984843243,1.0156484598667304,-1.342655984843243,0.5607237993590438,-1.342655984843243,0.3454329274148429
-1.3057674902263343,2.0000000326339964,-1.3057674902263343,1.5022294367993407,-1.3057674902263343,1.019667259664787,-1.3057674902263343,0.5700354006464166,-1.3057674902263343,0.37615319131002767
-1.2688789956094257,2.0000000664134627,-1.2688789956094257,1.5030068871471236,-1.2688789956094257,1.0244037401055353,-1.2688789956094257,0.5800605545801923,-1.2688789956094257,0.40804053728727974
-1.231990500992517,2.0000001326002375,-1.231990500992517,1.5039884877832175,-1.231990500992517,1.029908593639884,-1.231990500992517,0.5907577031572858,-1.231990500992517,0.44089763148549094
-1.1951020063756084,2.0000002597449043,-1.1951020063756084,1.5052035986651622,-1.1951020063756084,1.036221251476101,-1.1951020063756084,0.6021012963163166,-1.1951020063756084,0.4744822900332121
-1.1582135117586996,2.0000004992038236,-1.1582135117586996,1.5066780296499869,-1.1582135117586996,1.0433684567327846,-1.1582135117586996,0.6140877156131929,-1.1582135117586996,0.5085204507661999
-1.1213250171417908,2.0000009413518156,-1.1213250171417908,1.5084313775825993,-1.1213250171417908,1.051363805776183,-1.1213250171417908,0.626738934537747,-1.1213250171417908,0.5427231769277597
-1.0844365225248822,2.0000017417504536,-1.0844365225248822,1.510474330697207,-1.0844365225248822,1.0602083630244516,-1.0844365225248822,0.6401033773002613,-1.0844365225248822,0.5768052960706566
-1.0475480279079734,2.0000031622656507,-1.0475480279079734,1.5128062777885447,-1.0475480279079734,1.0698923267228593,-1.0475480279079734,0.6542538786890193,-1.0475480279079734,0.610503197439836
-1.0106595332910648,2.0000056339086365,-1.0106595332910648,1.5154136153643971,-1.0106595332910648,1.0803975802639045,-1.0106595332910648,0.6692831515330177,-1.0106595332910648,0.6435896650347662
-0.973771038674156,2.0000098501562515,-0.973771038674156,1.5182691561961692,-0.973771038674156,1.0917008249650892,-0.973771038674156,0.6852976352253055,-0.973771038674156,0.6758842945236763
-0.9368825440572475,2.00001690143801,-0.9368825440572475,1.5213329937264939,-0.9368825440572475,1.1037768785213007,-0.9368825440572475,0.7024109218387993,-0.9368825440572475,0.7072588600361969
-0.8999940494403387,2.000028462925602,-0.8999940494403387,1.5245550627491826,-0.8999940494403387,1.11660166176737,-0.8999940494403387,0.7207380451684952,-0.8999940494403387,0.7376377825518114
-0.8631055548234299,2.000047048086716,-0.8631055548234299,1.5278794624247953,-0.8631055548234299,1.1301544048417966,-0.8631055548234299,0.7403917212914433,-0.8631055548234299,0.7669944601703796
-0.8262170602065213,2.000076338840032,-0.8262170602065213,1.5312503898353,-0.8262170602065213,1.144418694784119,-0.8262170602065213,0.7614811520653668,-0.8262170602065213,0.795344571781688
-0.7893285655896125,2.000121598630761,-0.7893285655896125,1.5346192986941842,-0.7893285655896125,1.1593821607474593,-0.7893285655896125,0.7841133139209997,-0.7893285655896125,0.8227375551626627
-0.7524400709727039,2.0001901664444803,-0.7524400709727039,1.537952683649039,-0.7524400709727039,1.175034835959782,-0.7524400709727039,0.8083958791465699,-0.7524400709727039,0.8492473493317673
-0.7155515763557951,2.0002920170984018,-0.7155515763557951,1.541239732520979,-0.7155515763557951,1.191366516333696,-0.7155515763557951,0.8344402190045448,-0.7155515763557951,0.8749632773584773
-0.6786630817388866,2.000440356117279,-0.6786630817388866,1.5444990180590454,-0.6786630817388866,1.2083637081982412,-0.6786630817388866,0.8623624878536,-0.6786630817388866,0.8999817282973723
-0.6417745871219775,2.0006521970899054,-0.6417745871219775,1.5477834364542582,-0.6417745871219775,1.226006966308497,-0.6417745871219775,0.8922807263253142,-0.6417745871219775,0.9243991398008579
-0.604886092505069,2.000948847798032,-0.604886092505069,1.5511827441065322,-0.604886092505069,1.24426951178701,-0.604886092505069,0.9243063276298171,-0.604886092505069,0.9483066952888501
-0.5679975978881604,2.0013562120930115,-0.5679975978881604,1.55482328050706,-0.5679975978881604,1.2631179429363302,-0.5679975978881604,0.9585290744341908,-0.5679975978881604,0.9717870845614202
-0.5311091032712514,2.0019048020324335,-0.5311091032712514,1.5588647606735844,-0.5311091032712514,1.282515588701842,-0.5311091032712514,0.9949961680577313,-0.5311091032712514,0.9949135529109723
-0.4942206086543428,2.002629354263208,-0.4942206086543428,1.5634943317016754,-0.4942206086543428,1.3024286178263598,-0.4942206086543428,1.0336870447054118,-0.4942206086543428,1.017751201470011
-0.45733211403743423,2.0035679607316426,-0.45733211403743423,1.5689183684090386,-0.45733211403743423,1.3228344583506089,-0.45733211403743423,1.0744870568179903,-0.45733211403743423,1.0403600637404404
-0.42044361942052566,2.0047606596425287,-0.42044361942052566,1.5753526926410353,-0.42044361942052566,1.3437314901757995,-0.42044361942052566,1.1171640311799909,-0.42044361942052566,1.0627989068753
-0.38355512480361664,2.0062474885870594,-0.38355512480361664,1.5830120130192862,-0.38355512480361664,1.3651484603942228,-0.38355512480361664,1.1613520775356747,-0.38355512480361664,1.085128111600216
-0.34666663018670807,2.0080660747322243,-0.34666663018670807,1.592099388139955,-0.34666663018670807,1.3871517541793033,-0.34666663018670807,1.2065466755395233,-0.34666663018670807,1.1074095567881532
-0.3097781355697995,2.010248919861005,-0.3097781355697995,1.6027964262717447,-0.3097781355697995,1.4098486306880365,-0.3097781355697995,1.2521139953285385,-0.3097781355697995,1.1297013786078356
-0.2728896409528905,2.012820620470443,-0.2728896409528905,1.6152547733605984,-0.2728896409528905,1.4333848573570778,-0.2728896409528905,1.2973157190939935,-0.2728896409528905,1.152045953143885
-0.2360011463359819,2.0157953326494247,-0.2360011463359819,1.6295892425024863,-0.2360011463359819,1.457935838972919,-0.2360011463359819,1.3413485562724095,-0.2360011463359819,1.1744505250011166
-0.19911265171907333,2.019174835550253,-0.19911265171907333,1.645872737654622,-0.19911265171907333,1.483691262922777,-0.19911265171907333,1.3833954938680266,-0.19911265171907333,1.196861484132837
-0.16222415710216476,2.0229475554179674,-0.16222415710216476,1.6641329530683298,-0.16222415710216476,1.5108343305175036,-0.16222415710216476,1.4226839366911679,-0.16222415710216476,1.2191351312355752
-0.12533566248525574,2.0270888775784974,-0.12533566248525574,1.6843507091918084,-0.12533566248525574,1.5395176378427373,-0.12533566248525574,1.4585445823618388,-0.12533566248525574,1.241009492183338
-0.08844716786834717,2.0315629944575373,-0.08844716786834717,1.7064597256577945,-0.08844716786834717,1.569838522820784,-0.08844716786834717,1.4904643724885283,-0.08844716786834717,1.2620829099429782
-0.05155867325143859,2.0363264162787726,-0.05155867325143859,1.730347631480969,-0.05155867325143859,1.6018170530685132,-0.05155867325143859,1.518127271238175,-0.05155867325143859,1.2818053647534837
-0.014670178634529574,2.041333114204606,-0.014670178634529574,1.7558580617444624,-0.014670178634529574,1.635379701228214,-0.014670178634529574,1.5414379103555298,-0.014670178634529574,1.2994875023978165
0.022218315982379,2.046541082901134,0.022218315982379,1.782793772358511,0.022218315982379,1.6703511373336453,0.022218315982379,1.5605251335649655,0.022218315982379,1.3143301699018033
0.059106810599287574,2.0519199127053183,0.059106810599287574,1.8109207992919332,0.059106810599287574,1.706455550275228,0.059106810599287574,1.5757248922007918,0.059106810599287574,1.325474124706634
0.09599530521619659,2.0574587651942156,0.09599530521619659,1.839973773177649,0.09599530521619659,1.7433276589666398,0.09599530521619659,1.5875444429181889,0.09599530521619659,1.3320660077380013
0.13288379983310517,2.063173968208452,0.13288379983310517,1.869662551207123,0.13288379983310517,1.7805323003537792,0.13288379983310517,1.5966120228019993,0.13288379983310517,1.3333333333333333
0.16977229445001374,2.069115310684227,0.16977229445001374,1.899680324632039,0.16977229445001374,1.8175904006348693,0.16977229445001374,1.603617817231696,0.16977229445001374,1.3286588646104542
0.2066607890669223,2.0753700531374113,0.2066607890669223,1.9297132862937763,0.2066607890669223,1.8540084214317867,0.2066607890669223,1.6092528724493,0.2066607890669223,1.317643900711273
0.24354928368383133,2.0820637092734535,0.24354928368383133,1.9594517924314934,0.24354928368383133,1.8893081215938907,0.24354928368383133,1.6141525407815884,0.24354928368383133,1.300151017994864
0.2804377783007399,2.089356829362029,0.2804377783007399,1.9886027346405684,0.2804377783007399,1.9230536919499222,0.2804377783007399,1.618850118518451,0.2804377783007399,1.2763196252351507
0.3173262729176485,2.097437347672811,0.3173262729176485,2.016902576175707,0.3173262729176485,1.9548739198533256,0.3173262729176485,1.6237447064646016,0.3173262729176485,1.2465518686420176
0.3542147675345575,2.1065085440132094,0.3542147675345575,2.0441302431933988,0.3542147675345575,1.9844778737762545,0.3542147675345575,1.6290852513221958,0.3542147675345575,1.2114711949223793
0.39110326215146607,2.1167732814308113,0.39110326215146607,2.0701188490616076,0.39110326215146607,2.011663490684201,0.39110326215146607,1.634970529407115,0.39110326215146607,1.1718603239258416
0.42799175676837464,2.1284158498806494,0.42799175676837464,2.094765123996532,0.42799175676837464,2.036319241803996,0.42799175676837464,1.641362837416339,0.42799175676837464,1.128588605691019
0.46488025138528366,2.1415833667153064,0.46488025138528366,2.1180354685206146,0.46488025138528366,2.05841963764595,0.46488025138528366,1.6481116403581455,0.46488025138528366,1.0825400838250818
0.5017687460021922,2.156369136176732,0.5017687460021922,2.1399677703493922,0.5017687460021922,2.078015671607826,0.5017687460021922,1.6549825913701526,0.5017687460021922,1.034552789149794
0.5386572406191008,2.172800530597084,0.5386572406191008,2.1606685106270533,0.5386572406191008,2.095221420977906,0.5386572406191008,1.6616872646357366,0.5386572406191008,0.9853770284593246
0.5755457352360094,2.190833734896978,0.5755457352360094,2.18030519131681,0.5755457352360094,2.110197999165708,0.5755457352360094,1.667909588781054,0.5755457352360094,0.9356563118860706
0.6124342298529184,2.210357059654516,0.6124342298529184,2.1990946641730895,0.6124342298529184,2.123135973262852,0.6124342298529184,1.6733261771958163,0.6124342298529184,0.885929958386749
0.649322724469827,2.231203518560957,0.649322724469827,2.217288437978039,0.649322724469827,2.134237299062119,0.649322724469827,1.6776192817608973,0.649322724469827,0.8366522949677152
0.6862112190867355,2.253172104071402,0.6862112190867355,2.235156390232274,0.6862112190867355,2.1436978132088007,0.6862112190867355,1.6804826643556119,0.6862112190867355,0.7882205535127287
0.7230997137036446,2.276055864103471,0.7230997137036446,2.252970439553625,0.7230997137036446,2.1516913427340025,0.7230997137036446,1.6816220124927406,0.7230997137036446,0.7410025916604607
0.7599882083205531,2.2996736971852374,0.7599882083205531,2.2709896126760736,0.7599882083205531,2.1583564911464146,0.7599882083205531,1.680752405120694,0.7599882083205531,0.6953565298062975
0.7968767029374617,2.3239019468719624,0.7968767029374617,2.289447582343052,0.7968767029374617,2.1637870684277623,0.7968767029374617,1.6775956395255116,0.7968767029374617,0.6516369933186577
0.8337651975543703,2.3487015394007207,0.8337651975543703,2.3085432267082604,0.8337651975543703,2.168026895399027,0.8337651975543703,1.6718799496769123,0.8337651975543703,0.6101862327760643
0.8706536921712793,2.3741366397005317,0.8706536921712793,2.328434172629419,0.8706536921712793,2.171069316506326,0.8706536921712793,1.663343877677613,0.8706536921712793,0.5713121446980547
0.9075421867881879,2.400381574902486,0.9075421867881879,2.3492327574098484,0.9075421867881879,2.1728612368372877,0.9075421867881879,1.6517449843611283,0.9075421867881879,0.5352583214485844
0.9444306814050965,2.4277139837916826,0.9444306814050965,2.3710034903842843,0.9444306814050965,2.173310944681618,0.9444306814050965,1.6368729281676724,0.9444306814050965,0.502173097755765
0.9813191760220055,2.4564936335465557,0.9813191760220055,2.3937609973645477,0.9813191760220055,2.1722985034465805,0.9813191760220055,1.618565427491333,0.9813191760220055,0.47208481700831056
1.018207670638914,2.4871279223373115,1.018207670638914,2.417467614137118,1.018207670638914,2.1696872070864996,1.018207670638914,1.5967249310402858,1.018207670638914,0.444889253819963
1.0550961652558226,2.5200265937299635,1.0550961652558226,2.4420302251047095,1.0550961652558226,2.165334568614714,1.0550961652558226,1.571333558821555,1.0550961652558226,0.420352664470443
1.0919846598727316,2.5555494965626844,1.0919846598727316,2.467296528157,1.0919846598727316,2.159101571920786,1.0919846598727316,1.542464060095585,1.0919846598727316,0.39813088053031087
1.1288731544896402,2.5939522381935127,1.1288731544896402,2.4930515158257105,1.1288731544896402,2.150859417354587,1.1288731544896402,1.510285097553387,1.1288731544896402,0.37780188040339024
1.1657616491065488,2.6353352289358933,1.1657616491065488,2.519015451586144,1.1657616491065488,2.140493628097338,1.1657616491065488,1.475059980101831,1.1657616491065488,0.3589069667097469
1.2026501437234574,2.6796018351509283,1.2026501437234574,2.5448448618725044,1.2026501437234574,2.127906019471279,1.2026501437234574,1.4371388695094198,1.2026501437234574,0.3409944503816694
1.2395386383403664,2.72643107562591,1.2395386383403664,2.5701379769512673,1.2395386383403664,2.1130155267403543,1.2395386383403664,1.3969453200826907,1.2395386383403664,0.3236597383579499
1.276427132957275,2.775269437811412,1.276427132957275,2.5944456194817356,1.276427132957275,2.0957591283493557,1.276427132957275,1.354958647293101,1.276427132957275,0.3065768153313564
1.3133156275741835,2.825344909910614,1.3133156275741835,2.617287811679752,1.3133156275741835,2.0760940359299314,1.3133156275741835,1.3116939818973539,1.3133156275741835,0.2895179617387074
1.350204122191092,2.875704240041936,1.350204122191092,2.6381754674015236,1.350204122191092,2.0540019620830825,1.350204122191092,1.26768192757402,1.350204122191092,0.27236070500149623
1.3870926168080007,2.9252718692240993,1.3870926168080007,2.656635614207264,1.3870926168080007,2.0294956980589296,1.3870926168080007,1.2234495306528828,1.3870926168080007,0.25508300256957805
1.4239811114249101,2.9729261945031733,1.4239811114249101,2.672237825922914,1.4239811114249101,2.0026275583106807,1.4239811114249101,1.1795038565496976,1.4239811114249101,0.23774914750770842
1.4608696060418187,3.0175861754261515,1.4608696060418187,2.684619091760271,1.4608696060418187,1.9734986188821984,1.4608696060418187,1.1363189365094977,1.4608696060418187,0.22048967960176513
1.4977581006587273,3.0582992447970856,1.4977581006587273,2.6935043065899875,1.4977581006587273,1.9422672220706891,1.4977581006587273,1.094326291717996,1.4977581006587273,0.20347866899161904
1.5346465952756358,3.094320453788503,1.5346465952756358,2.698719969427874,1.5346465952756358,1.9091550339013257,1.5346465952756358,1.0539087415460042,1.5346465952756358,0.18691125951981713
1.5715350898925444,3.125173090167422,1.5715350898925444,2.700199474436791,1.5715350898925444,1.8744490625440273,1.5715350898925444,1.0153968217445288,1.5715350898925444,0.1709835499594205
1.608423584509453,3.15068277228416,1.608423584509453,2.697979448707109,1.608423584509453,1.8384984548543613,1.608423584509453,0.9790669170627055,1.608423584509453,0.15587600403234303
1.6453120791263625,3.1709800990795936,1.6453120791263625,2.6921877602985833,1.6453120791263625,1.8017055133679494,1.6453120791263625,0.9451401679113425,1.6453120791263625,0.14174081774886213
1.682200573743271,3.1864709284675907,1.682200573743271,2.6830248955523155,1.682200573743271,1.7645111118182,1.682200573743271,0.9137813374152848,1.682200573743271,0.12869315125115433
1.7190890683601796,3.1977776646310385,1.7190890683601796,2.6707412102613954,1.7190890683601796,1.7273754160946126,1.7190890683601796,0.8850970990015885,1.7190890683601796,0.11680587328830097
1.7559775629770882,3.2056588686854703,1.7559775629770882,2.6556129686361145,1.7559775629770882,1.6907554319290758,1.7559775629770882,0.8591335838895242,1.7559775629770882,0.10610741523909607
1.7928660575939968,3.2109174169928663,1.7928660575939968,2.637920044257878,1.7928660575939968,1.6550813198500895,1.7928660575939968,0.8358734563860188,1.7928660575939968,0.09658239345680406
1.8297545522109053,3.21430883531602,1.8297545522109053,2.6179276976065697,1.8297545522109053,1.6207335977446233,1.8297545522109053,0.8152331962194381,1.8297545522109053,0.08817473662661326
1.866643046827814,3.2164611147704187,1.866643046827814,2.5958740684186643,1.866643046827814,1.588023284764243,1.866643046827814,0.797061590518563,1.866643046827814,0.08079307892943849
1.9035315414447234,3.2178153482239664,1.9035315414447234,2.5719640818950618,1.9035315414447234,1.5571767520501858,1.9035315414447234,0.7811406073725383,1.9035315414447234,0.07431812167253378
1.940420036061632,3.21859327461954,1.940420036061632,2.5463695368218415,1.940420036061632,1.5283265827045078,1.940420036061632,0.7671897877567285,1.940420036061632,0.06861153752139723
1.9773085306785405,3.218793850067728,1.9773085306785405,2.5192343738126555,1.9773085306785405,1.5015091644015786,1.9773085306785405,0.7548750295994798,1.9773085306785405,0.0635258321970709
2.014197025295449,3.218216939505617,2.014197025295449,2.4906836175181266,2.014197025295449,1.4766691054418442,2.014197025295449,0.7438221597304462,2.014197025295449,0.058914438629070504
2.0510855199123577,3.2165087745848453,2.0510855199123577,2.460834286264319,2.0510855199123577,1.4536699396875332,2.0510855199123577,0.7336350494319757,2.0510855199123577,0.054641242622865405
2.0879740145292662,3.2132214480328463,2.0879740145292662,2.429806637686179,2.0879740145292662,1.4323100242335247,2.0879740145292662,0.7239173170549498,2.0879740145292662,0.05058875517209728
2.124862509146175,3.2078776923530308,2.124862509146175,2.397734389033611,2.124862509146175,1.4123420867195053,2.124862509146175,0.7142959912687672,2.124862509146175,0.04666426179525849
2.1617510037630843,3.2000325521727895,2.1617510037630843,2.364772910138819,2.1617510037630843,1.3934945900440596,2.1617510037630843,0.7044450014868988,2.1617510037630843,0.042803481202305746
2.198639498379993,3.189325098974859,2.198639498379993,2.3311047353198866,2.198639498379993,1.375492982622385,2.198639498379993,0.6941061213853209,2.198639498379993,0.03897152681495236
2.2355279929969014,3.1755156667113758,2.2355279929969014,2.2969420098669633,2.2355279929969014,1.3580790071638382,2.2355279929969014,0.6831050818734603,2.2355279929969014,0.03516124921326662
2.27241648761381,3.1585067221017313,2.27241648761381,2.2625256570857903,2.27241648761381,1.341026542786442,2.27241648761381,0.6713610013251075,2.27241648761381,0.03138930724265104
2.3093049822307186,3.1383479399705285,2.3093049822307186,2.2281211509851393,2.3093049822307186,1.324152920780009,2.3093049822307186,0.6588880029753861,2.3093049822307186,0.027690535398940636
2.346193476847627,3.11522793973523,2.346193476847627,2.194010868735735,2.346193476847627,1.3073252249792982,2.346193476847627,0.6457887982094098,2.346193476847627,0.024111318228459567
2.3830819714645357,3.0894562221753104,2.3830819714645357,2.160483145591998,2.3830819714645357,1.290461686215166,2.3830819714645357,0.6322409706505707,2.3830819714645357,0.0207027331710352
2.419970466081445,3.0614390849167257,2.419970466081445,2.1278184134601448,2.419970466081445,1.2735288221847783,2.419970466081445,0.6184775506210893,2.419970466081445,0.017514179197612355
2.4568589606983537,3.0316528287803806,2.4568589606983537,2.09627318174716,2.4568589606983537,1.2565353824408259,2.4568589606983537,0.6047640923260362,2.4568589606983537,0.014588080939571493
2.4937474553152623,3.000616662061781,2.4937474553152623,2.066063073104189,2.4937474553152623,1.2395243784276944,2.4937474553152623,0.5913747691246849,2.4937474553152623,0.011956069620013223
2.530635949932171,2.9688666853879813,2.530635949932171,2.037346568547458,2.530635949932171,1.2225644890803915,2.530635949932171,0.5785699548588152,2.530635949932171,0.009636823602064021
2.5675244445490795,2.9369314859995113,2.5675244445490795,2.0102114309307915,2.5675244445490795,1.2057419491831296,2.5675244445490795,0.5665773906563183,2.5675244445490795,0.007635535859431924
2.604412939165988,2.9053093799176084,2.604412939165988,1.9846658498956424,2.604412939165988,1.1891536996341907,2.604412939165988,0.5555784266787158,2.604412939165988,0.005944793000576366
2.6413014337828975,2.8744472722222207,2.6413014337828975,1.9606361054196264,2.6413014337828975,1.1729021776917175,2.6413014337828975,0.5457000886153149,2.6413014337828975,0.004546522346391708
2.678189928399806,2.8447213856592324,2.678189928399806,1.9379719589911435,2.678189928399806,1.157091730076572,2.678189928399806,0.5370129698820068,2.678189928399806,0.0034146004982540446
2.7150784230167146,2.8164205656920305,2.7150784230167146,1.9164600994564216,2.7150784230167146,1.1418263125084833,2.7150784230167146,0.5295342996003146,2.7150784230167146,0.0025177175862794057
2.751966917633623,2.7897332975442755,2.751966917633623,1.8958449095242926,2.751966917633623,1.1272079439937879,2.751966917633623,0.5232350603727458,2.751966917633623,0.001822144706399431
2.788855412250532,2.764739783799828,2.788855412250532,1.875854741451037,2.788855412250532,1.1133353320224633,2.788855412250532,0.5180497664909234,2.788855412250532,0.0012941402091269667
2.8257439068674404,2.741410319281517,2.8257439068674404,1.8562309772484245,2.8257439068674404,1.1003021654393013,2.8257439068674404,0.5138874614088061,2.8257439068674404,0.0009018335431687462
2.862632401484349,2.7196107500540863,2.862632401484349,1.8367565640734056,2.862632401484349,1.0881947513289438,2.862632401484349,0.5106426204010155,2.862632401484349,0.0006165250779571593
