ax-row-0-col-0_trace-id-potential-field_variable-x,ax-row-0-col-0_trace-id-potential-field_variable-y,ax-row-0-col-0_trace-id-potential-field_variable-z
-0.2857142857142858,-1.9183673469387754,-0.006640759766608891
-0.20408163265306145,-1.9183673469387754,-0.00493689940472065
-0.12244897959183687,-1.9183673469387754,-0.0030421588752101185
-0.04081632653061229,-1.9183673469387754,-0.0010276584976567531
0.04081632653061229,-1.9183673469387754,0.0010276584976567531
0.12244897959183643,-1.9183673469387754,0.003042158875210107
0.204081632653061,-1.9183673469387754,0.004936899404720639
0.2857142857142856,-1.9183673469387754,0.006640759766608886
0.36734693877551017,-1.9183673469387754,0.008094863198970214
0.4489795918367343,-1.9183673469387754,0.009255902744494652
0.5306122448979589,-1.9183673469387754,0.010098116150082524
0.6122448979591835,-1.9183673469387754,0.010613802424882366
0.693877551020408,-1.9183673469387754,0.010812427552369674
0.7755102040816326,-1.9183673469387754,0.010718506063277
0.8571428571428568,-1.9183673469387754,0.010368552672603023
0.9387755102040813,-1.9183673469387754,0.009807463142495514
1.020408163265306,-1.9183673469387754,0.009084701898714331
1.1020408163265305,-1.9183673469387754,0.008250648380095977
1.1836734693877546,-1.9183673469387754,0.007353392942101848
1.2653061224489792,-1.9183673469387754,0.006436188419738795
1.3469387755102038,-1.9183673469387754,0.0055356687456840255
1.4285714285714284,-1.9183673469387754,0.004680854218476561
1.510204081632653,-1.9183673469387754,0.0038928846111132673
1.591836734693877,-1.9183673469387754,0.0031853632725617658
1.6734693877551017,-1.9183673469387754,0.002565160779132775
1.7551020408163263,-1.9183673469387754,0.0020335150058239425
1.8367346938775508,-1.9183673469387754,0.0015872723464770192
1.9183673469387754,-1.9183673469387754,0.0012201370732291723
2.0,-1.9183673469387754,0.000923826663771809
-2.0,-1.836734693877551,-0.0012552165705216381
-1.9183673469387754,-1.836734693877551,-0.0016578177840982187
-1.836734693877551,-1.836734693877551,-0.002156649758401912
-1.7551020408163265,-1.836734693877551,-0.002762966075576601
-1.6734693877551021,-1.836734693877551,-0.0034853208315872657
-1.5918367346938775,-1.836734693877551,-0.004327998876462573
-1.510204081632653,-1.836734693877551,-0.005289318291645489
-1.4285714285714286,-1.836734693877551,-0.0063599439263199
-1.3469387755102042,-1.836734693877551,-0.007521392714659322
-1.2653061224489797,-1.836734693877551,-0.008744941743152724
-1.183673469387755,-1.836734693877551,-0.009991160714931464
-1.1020408163265307,-1.836734693877551,-0.011210274578957237
-1.0204081632653061,-1.836734693877551,-0.012343515086432166
-0.9387755102040818,-1.836734693877551,-0.013325541179964635
-0.8571428571428572,-1.836734693877551,-0.014087901591669647
-0.7755102040816328,-1.836734693877551,-0.014563388295085165
-0.6938775510204083,-1.836734693877551,-0.014691000772685526
-0.6122448979591837,-1.836734693877551,-0.014421125956206276
-0.5306122448979593,-1.836734693877551,-0.013720455600279841
-0.44897959183673475,-1.836734693877551,-0.012576128137059444
-0.3673469387755104,-1.836734693877551,-0.010998607013537118
-0.2857142857142858,-1.836734693877551,-0.009022895773400008
-0.20408163265306145,-1.836734693877551,-0.006707836202197385
-0.12244897959183687,-1.836734693877551,-0.004133425002838432
-0.04081632653061229,-1.836734693877551,-0.001396294376078704
0.04081632653061229,-1.836734693877551,0.001396294376078704
0.12244897959183643,-1.836734693877551,0.0041334250028384175
0.204081632653061,-1.836734693877551,0.00670783620219737
0.2857142857142856,-1.836734693877551,0.009022895773400002
0.36734693877551017,-1.836734693877551,0.010998607013537111
0.4489795918367343,-1.836734693877551,0.012576128137059437
0.5306122448979589,-1.836734693877551,0.013720455600279836
0.6122448979591835,-1.836734693877551,0.014421125956206277
0.693877551020408,-1.836734693877551,0.014691000772685526
0.7755102040816326,-1.836734693877551,0.014563388295085166
0.8571428571428568,-1.836734693877551,0.014087901591669654
0.9387755102040813,-1.836734693877551,0.01332554117996464
1.020408163265306,-1.836734693877551,0.012343515086432163
1.1020408163265305,-1.836734693877551,0.011210274578957234
1.1836734693877546,-1.836734693877551,0.009991160714931467
1.2653061224489792,-1.836734693877551,0.008744941743152728
1.3469387755102038,-1.836734693877551,0.007521392714659333
1.4285714285714284,-1.836734693877551,0.006359943926319899
1.510204081632653,-1.836734693877551,0.005289318291645489
1.591836734693877,-1.836734693877551,0.004327998876462579
1.6734693877551017,-1.836734693877551,0.0034853208315872714
1.7551020408163263,-1.836734693877551,0.0027629660755766005
1.8367346938775508,-1.836734693877551,0.002156649758401914
1.9183673469387754,-1.836734693877551,0.0016578177840982187
2.0,-1.836734693877551,0.0012552165705216381
-2.0,-1.7551020408163265,-0.0016829013297061932
-1.9183673469387754,-1.7551020408163265,-0.0022226791924122168
-1.836734693877551,-1.7551020408163265,-0.0028914761256034196
-1.7551020408163265,-1.7551020408163265,-0.0037043800980006295
-1.6734693877551021,-1.7551020408163265,-0.004672859807366439
-1.5918367346938775,-1.7551020408163265,-0.005802660062987286
-1.510204081632653,-1.7551020408163265,-0.007091525873140972
-1.4285714285714286,-1.7551020408163265,-0.008526941359619402
-1.3469387755102042,-1.7551020408163265,-0.010084125797895084
-1.2653061224489797,-1.7551020408163265,-0.011724569634735555
-1.183673469387755,-1.7551020408163265,-0.013395407651030996
-1.1020408163265307,-1.7551020408163265,-0.015029905148127926
-1.0204081632653061,-1.7551020408163265,-0.016549270014474395
-0.9387755102040818,-1.7551020408163265,-0.017865897803992163
-0.8571428571428572,-1.7551020408163265,-0.0188880141309305
-0.7755102040816328,-1.7551020408163265,-0.019525511455478293
-0.6938775510204083,-1.7551020408163265,-0.01969660480564933
-0.6122448979591837,-1.7551020408163265,-0.019334776657285745
-0.5306122448979593,-1.7551020408163265,-0.018395369784108245
-0.44897959183673475,-1.7551020408163265,-0.016861140349364083
-0.3673469387755104,-1.7551020408163265,-0.014746116967134472
-0.2857142857142858,-1.7551020408163265,-0.012097229794014657
-0.20408163265306145,-1.7551020408163265,-0.008993369534181683
-0.12244897959183687,-1.7551020408163265,-0.005541789836814225
-0.04081632653061229,-1.7551020408163265,-0.0018720479934292117
0.04081632653061229,-1.7551020408163265,0.0018720479934292117
0.12244897959183643,-1.7551020408163265,0.005541789836814205
0.204081632653061,-1.7551020408163265,0.008993369534181664
0.2857142857142856,-1.7551020408163265,0.012097229794014647
0.36734693877551017,-1.7551020408163265,0.014746116967134463
0.4489795918367343,-1.7551020408163265,0.016861140349364073
0.5306122448979589,-1.7551020408163265,0.018395369784108242
0.6122448979591835,-1.7551020408163265,0.019334776657285738
0.693877551020408,-1.7551020408163265,0.019696604805649335
0.7755102040816326,-1.7551020408163265,0.019525511455478296
0.8571428571428568,-1.7551020408163265,0.01888801413093051
0.9387755102040813,-1.7551020408163265,0.01786589780399217
1.020408163265306,-1.7551020408163265,0.016549270014474406
1.1020408163265305,-1.7551020408163265,0.015029905148127937
1.1836734693877546,-1.7551020408163265,0.013395407651031003
1.2653061224489792,-1.7551020408163265,0.011724569634735574
1.3469387755102038,-1.7551020408163265,0.010084125797895091
1.4285714285714284,-1.7551020408163265,0.008526941359619407
1.510204081632653,-1.7551020408163265,0.007091525873140972
1.591836734693877,-1.7551020408163265,0.0058026600629872945
1.6734693877551017,-1.7551020408163265,0.004672859807366447
1.7551020408163263,-1.7551020408163265,0.003704380098000632
1.8367346938775508,-1.7551020408163265,0.0028914761256034196
1.9183673469387754,-1.7551020408163265,0.0022226791924122168
2.0,-1.7551020408163265,0.0016829013297061932
-2.0,-1.6734693877551021,-0.0022264372625870076
-1.9183673469387754,-1.6734693877551021,-0.0029405501614448845
-1.836734693877551,-1.6734693877551021,-0.003825352132229926
-1.7551020408163265,-1.6734693877551021,-0.004900804188213583
-1.6734693877551021,-1.6734693877551021,-0.006182079135787553
-1.5918367346938775,-1.6734693877551021,-0.007676777217007639
-1.510204081632653,-1.6734693877551021,-0.00938191513302649
-1.4285714285714286,-1.6734693877551021,-0.011280934683357453
-1.3469387755102042,-1.6734693877551021,-0.013341051576070859
-1.2653061224489797,-1.6734693877551021,-0.015511318614935515
-1.183673469387755,-1.6734693877551021,-0.017721796409184185
-1.1020408163265307,-1.6734693877551021,-0.019884196586131674
-1.0204081632653061,-1.6734693877551021,-0.021894279110987642
-0.9387755102040818,-1.6734693877551021,-0.023636145446105282
-0.8571428571428572,-1.6734693877551021,-0.024988380325729146
-0.7755102040816328,-1.6734693877551021,-0.02583177368047829
-0.6938775510204083,-1.6734693877551021,-0.026058125994471742
-0.6122448979591837,-1.6734693877551021,-0.025579436211565568
-0.5306122448979593,-1.6734693877551021,-0.02433662391457971
-0.44897959183673475,-1.6734693877551021,-0.02230687592961106
-0.3673469387755104,-1.6734693877551021,-0.01950875176967536
-0.2857142857142858,-1.6734693877551021,-0.016004338883120483
-0.20408163265306145,-1.6734693877551021,-0.011898007740366203
-0.12244897959183687,-1.6734693877551021,-0.0073316522937582175
-0.04081632653061229,-1.6734693877551021,-0.0024766736684733023
0.04081632653061229,-1.6734693877551021,0.0024766736684733023
0.12244897959183643,-1.6734693877551021,0.0073316522937581915
0.204081632653061,-1.6734693877551021,0.011898007740366177
0.2857142857142856,-1.6734693877551021,0.01600433888312047
0.36734693877551017,-1.6734693877551021,0.01950875176967535
0.4489795918367343,-1.6734693877551021,0.022306875929611048
0.5306122448979589,-1.6734693877551021,0.024336623914579702
0.6122448979591835,-1.6734693877551021,0.02557943621156557
0.693877551020408,-1.6734693877551021,0.02605812599447175
0.7755102040816326,-1.6734693877551021,0.0258317736804783
0.8571428571428568,-1.6734693877551021,0.024988380325729146
0.9387755102040813,-1.6734693877551021,0.02363614544610529
1.020408163265306,-1.6734693877551021,0.021894279110987645
1.1020408163265305,-1.6734693877551021,0.01988419658613167
1.1836734693877546,-1.6734693877551021,0.017721796409184195
1.2653061224489792,-1.6734693877551021,0.015511318614935522
1.3469387755102038,-1.6734693877551021,0.013341051576070882
1.4285714285714284,-1.6734693877551021,0.011280934683357452
1.510204081632653,-1.6734693877551021,0.00938191513302649
1.591836734693877,-1.6734693877551021,0.007676777217007651
1.6734693877551017,-1.6734693877551021,0.006182079135787563
1.7551020408163263,-1.6734693877551021,0.004900804188213582
1.8367346938775508,-1.6734693877551021,0.0038253521322299286
1.9183673469387754,-1.6734693877551021,0.0029405501614448845
2.0,-1.6734693877551021,0.0022264372625870076
-2.0,-1.5918367346938775,-0.0029065251746481753
-1.9183673469387754,-1.5918367346938775,-0.0038387711233436607
-1.836734693877551,-1.5918367346938775,-0.004993844857456815
-1.7551020408163265,-1.5918367346938775,-0.0063978046848321354
-1.6734693877551021,-1.5918367346938775,-0.008070458099931108
-1.5918367346938775,-1.5918367346938775,-0.010021726916064995
-1.510204081632653,-1.5918367346938775,-0.012247716555403526
-1.4285714285714286,-1.5918367346938775,-0.01472681094666993
-1.3469387755102042,-1.5918367346938775,-0.01741621150244038
-1.2653061224489797,-1.5918367346938775,-0.02024940868709391
-1.183673469387755,-1.5918367346938775,-0.02313509941143944
-1.1020408163265307,-1.5918367346938775,-0.0259580267211713
-1.0204081632653061,-1.5918367346938775,-0.028582109402407838
-0.9387755102040818,-1.5918367346938775,-0.030856046530107942
-0.8571428571428572,-1.5918367346938775,-0.032621335310397785
-0.7755102040816328,-1.5918367346938775,-0.033722351745444815
-0.6938775510204083,-1.5918367346938775,-0.034017845676496516
-0.6122448979591837,-1.5918367346938775,-0.0333929352295491
-0.5306122448979593,-1.5918367346938775,-0.03177049327295226
-0.44897959183673475,-1.5918367346938775,-0.029120738116749097
-0.3673469387755104,-1.5918367346938775,-0.025467898466017384
-0.2857142857142858,-1.5918367346938775,-0.020893027011836814
-0.20408163265306145,-1.5918367346938775,-0.015532375246608505
-0.12244897959183687,-1.5918367346938775,-0.00957118007395124
-0.04081632653061229,-1.5918367346938775,-0.0032331988364413177
0.04081632653061229,-1.5918367346938775,0.0032331988364413177
0.12244897959183643,-1.5918367346938775,0.009571180073951205
0.204081632653061,-1.5918367346938775,0.015532375246608473
0.2857142857142856,-1.5918367346938775,0.020893027011836797
0.36734693877551017,-1.5918367346938775,0.02546789846601737
0.4489795918367343,-1.5918367346938775,0.02912073811674908
0.5306122448979589,-1.5918367346938775,0.031770493272952255
0.6122448979591835,-1.5918367346938775,0.03339293522954909
0.693877551020408,-1.5918367346938775,0.034017845676496516
0.7755102040816326,-1.5918367346938775,0.03372235174544482
0.8571428571428568,-1.5918367346938775,0.0326213353103978
0.9387755102040813,-1.5918367346938775,0.030856046530107952
1.020408163265306,-1.5918367346938775,0.028582109402407845
1.1020408163265305,-1.5918367346938775,0.025958026721171316
1.1836734693877546,-1.5918367346938775,0.023135099411439455
1.2653061224489792,-1.5918367346938775,0.02024940868709392
1.3469387755102038,-1.5918367346938775,0.01741621150244039
1.4285714285714284,-1.5918367346938775,0.014726810946669928
1.510204081632653,-1.5918367346938775,0.012247716555403526
1.591836734693877,-1.5918367346938775,0.010021726916065
1.6734693877551017,-1.5918367346938775,0.00807045809993112
1.7551020408163263,-1.5918367346938775,0.006397804684832135
1.8367346938775508,-1.5918367346938775,0.004993844857456823
1.9183673469387754,-1.5918367346938775,0.0038387711233436607
2.0,-1.5918367346938775,0.0029065251746481753
-2.0,-1.510204081632653,-0.00374411806046544
-1.9183673469387754,-1.510204081632653,-0.004945015587089826
-1.836734693877551,-1.510204081632653,-0.006432954679028298
-1.7551020408163265,-1.510204081632653,-0.008241503041758427
-1.6734693877551021,-1.510204081632653,-0.010396176228488815
-1.5918367346938775,-1.510204081632653,-0.012909755288128042
-1.510204081632653,-1.510204081632653,-0.01577722331618844
-1.4285714285714286,-1.510204081632653,-0.01897073499291516
-1.3469387755102042,-1.510204081632653,-0.022435158174422556
-1.2653061224489797,-1.510204081632653,-0.02608481682539404
-1.183673469387755,-1.510204081632653,-0.02980209643204581
-1.1020408163265307,-1.510204081632653,-0.03343852566924573
-1.0204081632653061,-1.510204081632653,-0.03681880788550471
-0.9387755102040818,-1.510204081632653,-0.039748040751762415
-0.8571428571428572,-1.510204081632653,-0.04202204465920159
-0.7755102040816328,-1.510204081632653,-0.04344034839704133
-0.6938775510204083,-1.510204081632653,-0.043820996799353036
-0.6122448979591837,-1.510204081632653,-0.04301600171071678
-0.5306122448979593,-1.510204081632653,-0.040926009755809206
-0.44897959183673475,-1.510204081632653,-0.03751265685500297
-0.3673469387755104,-1.510204081632653,-0.03280715386208829
-0.2857142857142858,-1.510204081632653,-0.026913910966650904
-0.20408163265306145,-1.510204081632653,-0.020008444169004207
-0.12244897959183687,-1.510204081632653,-0.012329371335717243
-0.04081632653061229,-1.510204081632653,-0.004164931465993961
0.04081632653061229,-1.510204081632653,0.004164931465993961
0.12244897959183643,-1.510204081632653,0.012329371335717198
0.204081632653061,-1.510204081632653,0.020008444169004165
0.2857142857142856,-1.510204081632653,0.026913910966650884
0.36734693877551017,-1.510204081632653,0.03280715386208827
0.4489795918367343,-1.510204081632653,0.037512656855002956
0.5306122448979589,-1.510204081632653,0.0409260097558092
0.6122448979591835,-1.510204081632653,0.043016001710716796
0.693877551020408,-1.510204081632653,0.04382099679935304
0.7755102040816326,-1.510204081632653,0.043440348397041334
0.8571428571428568,-1.510204081632653,0.04202204465920159
0.9387755102040813,-1.510204081632653,0.03974804075176243
1.020408163265306,-1.510204081632653,0.03681880788550472
1.1020408163265305,-1.510204081632653,0.03343852566924574
1.1836734693877546,-1.510204081632653,0.029802096432045837
1.2653061224489792,-1.510204081632653,0.02608481682539406
1.3469387755102038,-1.510204081632653,0.022435158174422567
1.4285714285714284,-1.510204081632653,0.018970734992915173
1.510204081632653,-1.510204081632653,0.01577722331618844
1.591836734693877,-1.510204081632653,0.01290975528812805
1.6734693877551017,-1.510204081632653,0.01039617622848883
1.7551020408163263,-1.510204081632653,0.008241503041758432
1.8367346938775508,-1.510204081632653,0.006432954679028303
1.9183673469387754,-1.510204081632653,0.004945015587089826
2.0,-1.510204081632653,0.00374411806046544
-2.0,-1.4285714285714286,-0.004759231154395854
-1.9183673469387754,-1.4285714285714286,-0.00628571852195424
-1.836734693877551,-1.4285714285714286,-0.0081770707624113
-1.7551020408163265,-1.4285714285714286,-0.010475956527532406
-1.6734693877551021,-1.4285714285714286,-0.013214809200504446
-1.5918367346938775,-1.4285714285714286,-0.01640987505486078
-1.510204081632653,-1.4285714285714286,-0.02005477699251031
-1.4285714285714286,-1.4285714285714286,-0.024114120212557013
-1.3469387755102042,-1.4285714285714286,-0.028517825029330725
-1.2653061224489797,-1.4285714285714286,-0.03315698674221074
-1.183673469387755,-1.4285714285714286,-0.03788210294524476
-1.1020408163265307,-1.4285714285714286,-0.04250444845811201
-1.0204081632653061,-1.4285714285714286,-0.04680119983573022
-0.9387755102040818,-1.4285714285714286,-0.05052461242327049
-0.8571428571428572,-1.4285714285714286,-0.05341514901071907
-0.7755102040816328,-1.4285714285714286,-0.05521798621470508
-0.6938775510204083,-1.4285714285714286,-0.0557018368053907
-0.6122448979591837,-1.4285714285714286,-0.05467858977014712
-0.5306122448979593,-1.4285714285714286,-0.052021954839410876
-0.44897959183673475,-1.4285714285714286,-0.047683166584308406
-0.3673469387755104,-1.4285714285714286,-0.04170189781037488
-0.2857142857142858,-1.4285714285714286,-0.034210866615460855
-0.20408163265306145,-1.4285714285714286,-0.025433175263783546
-0.12244897959183687,-1.4285714285714286,-0.015672136195343758
-0.04081632653061229,-1.4285714285714286,-0.005294136367702557
0.04081632653061229,-1.4285714285714286,0.005294136367702557
0.12244897959183643,-1.4285714285714286,0.0156721361953437
0.204081632653061,-1.4285714285714286,0.02543317526378349
0.2857142857142856,-1.4285714285714286,0.03421086661546083
0.36734693877551017,-1.4285714285714286,0.04170189781037485
0.4489795918367343,-1.4285714285714286,0.04768316658430838
0.5306122448979589,-1.4285714285714286,0.052021954839410856
0.6122448979591835,-1.4285714285714286,0.054678589770147105
0.693877551020408,-1.4285714285714286,0.05570183680539071
0.7755102040816326,-1.4285714285714286,0.055217986214705084
0.8571428571428568,-1.4285714285714286,0.05341514901071909
0.9387755102040813,-1.4285714285714286,0.05052461242327052
1.020408163265306,-1.4285714285714286,0.04680119983573023
1.1020408163265305,-1.4285714285714286,0.04250444845811204
1.1836734693877546,-1.4285714285714286,0.03788210294524478
1.2653061224489792,-1.4285714285714286,0.03315698674221077
1.3469387755102038,-1.4285714285714286,0.02851782502933074
1.4285714285714284,-1.4285714285714286,0.024114120212557034
1.510204081632653,-1.4285714285714286,0.02005477699251031
1.591836734693877,-1.4285714285714286,0.016409875054860804
1.6734693877551017,-1.4285714285714286,0.013214809200504466
1.7551020408163263,-1.4285714285714286,0.010475956527532413
1.8367346938775508,-1.4285714285714286,0.008177070762411299
1.9183673469387754,-1.4285714285714286,0.00628571852195424
2.0,-1.4285714285714286,0.004759231154395854
-2.0,-1.3469387755102042,-0.005969471482368845
-1.9183673469387754,-1.3469387755102042,-0.007884134274156024
-1.836734693877551,-1.3469387755102042,-0.010256444610899074
-1.7551020408163265,-1.3469387755102042,-0.013139921494226927
-1.6734693877551021,-1.3469387755102042,-0.01657524589754258
-1.5918367346938775,-1.3469387755102042,-0.02058279541197499
-1.510204081632653,-1.3469387755102042,-0.02515457128647377
-1.4285714285714286,-1.3469387755102042,-0.030246178061411375
-1.3469387755102042,-1.3469387755102042,-0.035769715260528155
-1.2653061224489797,-1.3469387755102042,-0.04158858445362371
-1.183673469387755,-1.3469387755102042,-0.04751526578298881
-1.1020408163265307,-1.3469387755102042,-0.05331304253002294
-1.0204081632653061,-1.3469387755102042,-0.058702428753011925
-0.9387755102040818,-1.3469387755102042,-0.0633726800052305
-0.8571428571428572,-1.3469387755102042,-0.06699826051765854
-0.7755102040816328,-1.3469387755102042,-0.0692595470421863
-0.6938775510204083,-1.3469387755102042,-0.06986643756906424
-0.6122448979591837,-1.3469387755102042,-0.06858298572607839
-0.5306122448979593,-1.3469387755102042,-0.06525078648136486
-0.44897959183673475,-1.3469387755102042,-0.05980867368695932
-0.3673469387755104,-1.3469387755102042,-0.05230640867480487
-0.2857142857142858,-1.3469387755102042,-0.042910458858357835
-0.20408163265306145,-1.3469387755102042,-0.03190065990028959
-0.12244897959183687,-1.3469387755102042,-0.01965745454483629
-0.04081632653061229,-1.3469387755102042,-0.006640399477462236
0.04081632653061229,-1.3469387755102042,0.006640399477462236
0.12244897959183643,-1.3469387755102042,0.019657454544836223
0.204081632653061,-1.3469387755102042,0.03190065990028953
0.2857142857142856,-1.3469387755102042,0.042910458858357814
0.36734693877551017,-1.3469387755102042,0.05230640867480484
0.4489795918367343,-1.3469387755102042,0.05980867368695929
0.5306122448979589,-1.3469387755102042,0.06525078648136484
0.6122448979591835,-1.3469387755102042,0.06858298572607836
0.693877551020408,-1.3469387755102042,0.06986643756906426
0.7755102040816326,-1.3469387755102042,0.06925954704218631
0.8571428571428568,-1.3469387755102042,0.06699826051765857
0.9387755102040813,-1.3469387755102042,0.06337268000523054
1.020408163265306,-1.3469387755102042,0.05870242875301193
1.1020408163265305,-1.3469387755102042,0.053313042530022975
1.1836734693877546,-1.3469387755102042,0.04751526578298883
1.2653061224489792,-1.3469387755102042,0.04158858445362376
1.3469387755102038,-1.3469387755102042,0.035769715260528176
1.4285714285714284,-1.3469387755102042,0.030246178061411378
1.510204081632653,-1.3469387755102042,0.02515457128647377
1.591836734693877,-1.3469387755102042,0.020582795411975
1.6734693877551017,-1.3469387755102042,0.01657524589754261
1.7551020408163263,-1.3469387755102042,0.013139921494226926
1.8367346938775508,-1.3469387755102042,0.01025644461089909
1.9183673469387754,-1.3469387755102042,0.007884134274156024
2.0,-1.3469387755102042,0.005969471482368845
-2.0,-1.2653061224489797,-0.007388338479355863
-1.9183673469387754,-1.2653061224489797,-0.009758092120249135
-1.836734693877551,-1.2653061224489797,-0.012694270272318469
-1.7551020408163265,-1.2653061224489797,-0.016263112719149316
-1.6734693877551021,-1.2653061224489797,-0.020514969781043745
-1.5918367346938775,-1.2653061224489797,-0.025475062541827822
-1.510204081632653,-1.2653061224489797,-0.031133491049663852
-1.4285714285714286,-1.2653061224489797,-0.03743530761217341
-1.3469387755102042,-1.2653061224489797,-0.044271718934502664
-1.2653061224489797,-1.2653061224489797,-0.05147365888725476
-1.183673469387755,-1.2653061224489797,-0.0588090365417019
-1.1020408163265307,-1.2653061224489797,-0.0659848706438239
-1.0204081632653061,-1.2653061224489797,-0.07265524501934878
-0.9387755102040818,-1.2653061224489797,-0.07843555524227892
-0.8571428571428572,-1.2653061224489797,-0.08292288985625466
-0.7755102040816328,-1.2653061224489797,-0.08572165525640149
-0.6938775510204083,-1.2653061224489797,-0.08647279589686398
-0.6122448979591837,-1.2653061224489797,-0.08488428397148833
-0.5306122448979593,-1.2653061224489797,-0.08076006359899601
-0.44897959183673475,-1.2653061224489797,-0.07402443022062102
-0.3673469387755104,-1.2653061224489797,-0.06473897280025488
-0.2857142857142858,-1.2653061224489797,-0.0531097259257218
-0.20408163265306145,-1.2653061224489797,-0.03948303861644796
-0.12244897959183687,-1.2653061224489797,-0.02432977998952918
-0.04081632653061229,-1.2653061224489797,-0.008218737474922964
0.04081632653061229,-1.2653061224489797,0.008218737474922964
0.12244897959183643,-1.2653061224489797,0.024329779989529097
0.204081632653061,-1.2653061224489797,0.039483038616447884
0.2857142857142856,-1.2653061224489797,0.05310972592572177
0.36734693877551017,-1.2653061224489797,0.06473897280025485
0.4489795918367343,-1.2653061224489797,0.07402443022062098
0.5306122448979589,-1.2653061224489797,0.08076006359899598
0.6122448979591835,-1.2653061224489797,0.08488428397148831
0.693877551020408,-1.2653061224489797,0.08647279589686395
0.7755102040816326,-1.2653061224489797,0.0857216552564015
0.8571428571428568,-1.2653061224489797,0.08292288985625469
0.9387755102040813,-1.2653061224489797,0.07843555524227895
1.020408163265306,-1.2653061224489797,0.07265524501934881
1.1020408163265305,-1.2653061224489797,0.06598487064382391
1.1836734693877546,-1.2653061224489797,0.05880903654170193
1.2653061224489792,-1.2653061224489797,0.05147365888725482
1.3469387755102038,-1.2653061224489797,0.04427171893450272
