ax-row-0-col-0_trace-id-flow-field_variable-x,ax-row-0-col-0_trace-id-flow-field_variable-y,ax-row-0-col-0_trace-id-flow-field_variable-u,ax-row-0-col-0_trace-id-flow-field_variable-v
0.48275862068965525,-1.7241379310344827,-2.957193816884661,-1.489892984542211
0.6206896551724137,-1.7241379310344827,-3.1093935790725324,-1.3519619500594526
0.7586206896551726,-1.7241379310344827,-3.299643281807372,-1.2140309155766937
0.896551724137931,-1.7241379310344827,-3.5279429250891794,-1.0760998810939353
1.0344827586206895,-1.7241379310344827,-3.7942925089179544,-0.9381688466111768
1.1724137931034484,-1.7241379310344827,-4.098692033293698,-0.8002378121284179
1.3103448275862069,-1.7241379310344827,-4.441141498216409,-0.6623067776456595
1.4482758620689653,-1.7241379310344827,-4.821640903686087,-0.524375743162901
1.5862068965517242,-1.7241379310344827,-5.240190249702735,-0.38644470868014213
1.7241379310344827,-1.7241379310344827,-5.696789536266349,-0.24851367419738368
1.862068965517241,-1.7241379310344827,-6.191438763376931,-0.11058263971462523
2.0,-1.7241379310344827,-6.724137931034482,0.027348394768133666
-2.0,-1.5862068965517242,-6.586206896551724,-3.5160523186682524
-1.8620689655172413,-1.5862068965517242,-6.053507728894173,-3.378121284185494
-1.7241379310344827,-1.5862068965517242,-5.5588585017835905,-3.240190249702735
-1.5862068965517242,-1.5862068965517242,-5.102259215219977,-3.1022592152199766
-1.4482758620689655,-1.5862068965517242,-4.68370986920333,-2.964328180737218
-1.3103448275862069,-1.5862068965517242,-4.303210463733651,-2.8263971462544593
-1.1724137931034484,-1.5862068965517242,-3.96076099881094,-2.688466111771701
-1.0344827586206897,-1.5862068965517242,-3.6563614744351964,-2.5505350772889424
-0.896551724137931,-1.5862068965517242,-3.390011890606421,-2.4126040428061835
-0.7586206896551724,-1.5862068965517242,-3.1617122473246138,-2.2746730083234246
-0.6206896551724137,-1.5862068965517242,-2.971462544589774,-2.136741973840666
-0.48275862068965525,-1.5862068965517242,-2.8192627824019025,-1.9988109393579077
-0.3448275862068966,-1.5862068965517242,-2.705112960760999,-1.860879904875149
-0.2068965517241379,-1.5862068965517242,-2.6290130796670628,-1.7229488703923903
-0.06896551724137945,-1.5862068965517242,-2.5909631391200953,-1.5850178359096319
0.06896551724137945,-1.5862068965517242,-2.5909631391200953,-1.447086801426873
0.2068965517241379,-1.5862068965517242,-2.6290130796670628,-1.3091557669441145
0.34482758620689635,-1.5862068965517242,-2.7051129607609985,-1.171224732461356
0.48275862068965525,-1.5862068965517242,-2.8192627824019025,-1.0332936979785972
0.6206896551724137,-1.5862068965517242,-2.971462544589774,-0.8953626634958387
0.7586206896551726,-1.5862068965517242,-3.1617122473246138,-0.7574316290130798
0.896551724137931,-1.5862068965517242,-3.390011890606421,-0.6195005945303214
1.0344827586206895,-1.5862068965517242,-3.656361474435196,-0.4815695600475629
1.1724137931034484,-1.5862068965517242,-3.96076099881094,-0.343638525564804
1.3103448275862069,-1.5862068965517242,-4.303210463733651,-0.20570749108204556
1.4482758620689653,-1.5862068965517242,-4.683709869203328,-0.0677764565992871
1.5862068965517242,-1.5862068965517242,-5.102259215219977,0.07015457788347179
1.7241379310344827,-1.5862068965517242,-5.5588585017835905,0.20808561236623024
1.862068965517241,-1.5862068965517242,-6.053507728894173,0.3460166468489887
2.0,-1.5862068965517242,-6.586206896551724,0.4839476813317476
-2.0,-1.4482758620689655,-6.448275862068965,-3.0975029726516055
-1.8620689655172413,-1.4482758620689655,-5.915576694411414,-2.959571938168847
-1.7241379310344827,-1.4482758620689655,-5.420927467300832,-2.821640903686088
-1.5862068965517242,-1.4482758620689655,-4.964328180737218,-2.6837098692033297
-1.4482758620689655,-1.4482758620689655,-4.545778834720571,-2.545778834720571
-1.3103448275862069,-1.4482758620689655,-4.165279429250892,-2.4078478002378123
-1.1724137931034484,-1.4482758620689655,-3.8228299643281813,-2.269916765755054
-1.0344827586206897,-1.4482758620689655,-3.5184304399524375,-2.1319857312722954
-0.896551724137931,-1.4482758620689655,-3.252080856123662,-1.9940546967895365
-0.7586206896551724,-1.4482758620689655,-3.023781212841855,-1.8561236623067778
-0.6206896551724137,-1.4482758620689655,-2.833531510107015,-1.7181926278240192
-0.48275862068965525,-1.4482758620689655,-2.6813317479191436,-1.5802615933412607
-0.3448275862068966,-1.4482758620689655,-2.5671819262782405,-1.442330558858502
-0.2068965517241379,-1.4482758620689655,-2.4910820451843043,-1.3043995243757434
-0.06896551724137945,-1.4482758620689655,-2.4530321046373365,-1.166468489892985
0.06896551724137945,-1.4482758620689655,-2.4530321046373365,-1.028537455410226
0.2068965517241379,-1.4482758620689655,-2.4910820451843043,-0.8906064209274676
0.34482758620689635,-1.4482758620689655,-2.56718192627824,-0.7526753864447091
0.48275862068965525,-1.4482758620689655,-2.6813317479191436,-0.6147443519619502
0.6206896551724137,-1.4482758620689655,-2.833531510107015,-0.47681331747919176
0.7586206896551726,-1.4482758620689655,-3.023781212841855,-0.33888228299643286
0.896551724137931,-1.4482758620689655,-3.252080856123662,-0.2009512485136744
1.0344827586206895,-1.4482758620689655,-3.5184304399524375,-0.06302021403091596
1.1724137931034484,-1.4482758620689655,-3.8228299643281813,0.07491082045184294
1.3103448275862069,-1.4482758620689655,-4.165279429250892,0.2128418549346014
1.4482758620689653,-1.4482758620689655,-4.54577883472057,0.35077288941735985
1.5862068965517242,-1.4482758620689655,-4.964328180737218,0.48870392390011874
1.7241379310344827,-1.4482758620689655,-5.420927467300832,0.6266349583828772
1.862068965517241,-1.4482758620689655,-5.915576694411414,0.7645659928656356
2.0,-1.4482758620689655,-6.448275862068965,0.9024970273483945
-2.0,-1.3103448275862069,-6.310344827586206,-2.7170035671819264
-1.8620689655172413,-1.3103448275862069,-5.777645659928655,-2.5790725326991675
-1.7241379310344827,-1.3103448275862069,-5.282996432818074,-2.4411414982164086
-1.5862068965517242,-1.3103448275862069,-4.826397146254459,-2.3032104637336506
-1.4482758620689655,-1.3103448275862069,-4.407847800237812,-2.1652794292508917
-1.3103448275862069,-1.3103448275862069,-4.027348394768133,-2.0273483947681328
-1.1724137931034484,-1.3103448275862069,-3.6848989298454224,-1.8894173602853745
-1.0344827586206897,-1.3103448275862069,-3.380499405469679,-1.7514863258026159
-0.896551724137931,-1.3103448275862069,-3.1141498216409036,-1.6135552913198572
-0.7586206896551724,-1.3103448275862069,-2.885850178359096,-1.4756242568370985
-0.6206896551724137,-1.3103448275862069,-2.6956004756242566,-1.3376932223543399
-0.48275862068965525,-1.3103448275862069,-2.543400713436385,-1.1997621878715814
-0.3448275862068966,-1.3103448275862069,-2.4292508917954816,-1.0618311533888227
-0.2068965517241379,-1.3103448275862069,-2.353151010701546,-0.923900118906064
-0.06896551724137945,-1.3103448275862069,-2.3151010701545776,-0.7859690844233056
0.06896551724137945,-1.3103448275862069,-2.3151010701545776,-0.6480380499405467
0.2068965517241379,-1.3103448275862069,-2.353151010701546,-0.5101070154577882
0.34482758620689635,-1.3103448275862069,-2.4292508917954816,-0.3721759809750298
0.48275862068965525,-1.3103448275862069,-2.543400713436385,-0.2342449464922709
0.6206896551724137,-1.3103448275862069,-2.6956004756242566,-0.09631391200951245
0.7586206896551726,-1.3103448275862069,-2.8858501783590964,0.04161712247324645
0.896551724137931,-1.3103448275862069,-3.1141498216409036,0.1795481569560049
1.0344827586206895,-1.3103448275862069,-3.3804994054696786,0.31747919143876335
1.1724137931034484,-1.3103448275862069,-3.6848989298454224,0.45541022592152225
1.3103448275862069,-1.3103448275862069,-4.027348394768133,0.5933412604042807
1.4482758620689653,-1.3103448275862069,-4.407847800237811,0.7312722948870392
1.5862068965517242,-1.3103448275862069,-4.826397146254459,0.869203329369798
1.7241379310344827,-1.3103448275862069,-5.282996432818074,1.0071343638525565
1.862068965517241,-1.3103448275862069,-5.777645659928655,1.145065398335315
2.0,-1.3103448275862069,-6.310344827586206,1.2829964328180739
-2.0,-1.1724137931034484,-6.172413793103448,-2.3745541022592156
-1.8620689655172413,-1.1724137931034484,-5.639714625445897,-2.236623067776457
-1.7241379310344827,-1.1724137931034484,-5.145065398335315,-2.0986920332936982
-1.5862068965517242,-1.1724137931034484,-4.688466111771701,-1.9607609988109398
-1.4482758620689655,-1.1724137931034484,-4.269916765755054,-1.8228299643281811
-1.3103448275862069,-1.1724137931034484,-3.8894173602853748,-1.6848989298454224
-1.1724137931034484,-1.1724137931034484,-3.546967895362664,-1.546967895362664
-1.0344827586206897,-1.1724137931034484,-3.2425683709869206,-1.4090368608799053
-0.896551724137931,-1.1724137931034484,-2.976218787158145,-1.2711058263971466
-0.7586206896551724,-1.1724137931034484,-2.747919143876338,-1.133174791914388
-0.6206896551724137,-1.1724137931034484,-2.557669441141498,-0.9952437574316293
-0.48275862068965525,-1.1724137931034484,-2.4054696789536267,-0.8573127229488708
-0.3448275862068966,-1.1724137931034484,-2.291319857312723,-0.7193816884661122
-0.2068965517241379,-1.1724137931034484,-2.215219976218787,-0.5814506539833535
-0.06896551724137945,-1.1724137931034484,-2.1771700356718195,-0.44351961950059504
0.06896551724137945,-1.1724137931034484,-2.1771700356718195,-0.30558858501783615
0.2068965517241379,-1.1724137931034484,-2.215219976218787,-0.1676575505350777
0.34482758620689635,-1.1724137931034484,-2.2913198573127227,-0.02972651605231924
0.48275862068965525,-1.1724137931034484,-2.4054696789536267,0.10820451843043966
0.6206896551724137,-1.1724137931034484,-2.557669441141498,0.2461355529131981
0.7586206896551726,-1.1724137931034484,-2.747919143876338,0.384066587395957
0.896551724137931,-1.1724137931034484,-2.976218787158145,0.5219976218787155
1.0344827586206895,-1.1724137931034484,-3.24256837098692,0.6599286563614739
1.1724137931034484,-1.1724137931034484,-3.546967895362664,0.7978596908442328
1.3103448275862069,-1.1724137931034484,-3.8894173602853748,0.9357907253269913
1.4482758620689653,-1.1724137931034484,-4.2699167657550525,1.0737217598097497
1.5862068965517242,-1.1724137931034484,-4.688466111771701,1.2116527942925086
1.7241379310344827,-1.1724137931034484,-5.145065398335315,1.349583828775267
1.862068965517241,-1.1724137931034484,-5.639714625445897,1.4875148632580255
2.0,-1.1724137931034484,-6.172413793103448,1.6254458977407844
-2.0,-1.0344827586206897,-6.0344827586206895,-2.0701545778834722
-1.8620689655172413,-1.0344827586206897,-5.5017835909631385,-1.9322235434007136
-1.7241379310344827,-1.0344827586206897,-5.007134363852556,-1.7942925089179549
-1.5862068965517242,-1.0344827586206897,-4.550535077288942,-1.6563614744351964
-1.4482758620689655,-1.0344827586206897,-4.131985731272295,-1.5184304399524378
-1.3103448275862069,-1.0344827586206897,-3.751486325802616,-1.380499405469679
-1.1724137931034484,-1.0344827586206897,-3.4090368608799055,-1.2425683709869206
-1.0344827586206897,-1.0344827586206897,-3.1046373365041617,-1.104637336504162
-0.896551724137931,-1.0344827586206897,-2.8382877526753862,-0.9667063020214033
-0.7586206896551724,-1.0344827586206897,-2.609988109393579,-0.8287752675386446
-0.6206896551724137,-1.0344827586206897,-2.4197384066587393,-0.6908442330558859
-0.48275862068965525,-1.0344827586206897,-2.267538644470868,-0.5529131985731275
-0.3448275862068966,-1.0344827586206897,-2.1533888228299647,-0.4149821640903688
-0.2068965517241379,-1.0344827586206897,-2.0772889417360285,-0.27705112960761014
-0.06896551724137945,-1.0344827586206897,-2.0392390011890607,-0.13912009512485168
0.06896551724137945,-1.0344827586206897,-2.0392390011890607,-0.0011890606420927874
0.2068965517241379,-1.0344827586206897,-2.0772889417360285,0.13674197384066566
0.34482758620689635,-1.0344827586206897,-2.1533888228299642,0.2746730083234241
0.48275862068965525,-1.0344827586206897,-2.267538644470868,0.412604042806183
0.6206896551724137,-1.0344827586206897,-2.4197384066587393,0.5505350772889415
0.7586206896551726,-1.0344827586206897,-2.609988109393579,0.6884661117717004
0.896551724137931,-1.0344827586206897,-2.8382877526753862,0.8263971462544588
1.0344827586206895,-1.0344827586206897,-3.1046373365041617,0.9643281807372173
1.1724137931034484,-1.0344827586206897,-3.4090368608799055,1.1022592152199762
1.3103448275862069,-1.0344827586206897,-3.751486325802616,1.2401902497027346
1.4482758620689653,-1.0344827586206897,-4.1319857312722945,1.378121284185493
1.5862068965517242,-1.0344827586206897,-4.550535077288942,1.516052318668252
1.7241379310344827,-1.0344827586206897,-5.007134363852556,1.6539833531510104
1.862068965517241,-1.0344827586206897,-5.5017835909631385,1.7919143876337689
2.0,-1.0344827586206897,-6.0344827586206895,1.9298454221165278
-2.0,-0.896551724137931,-5.896551724137931,-1.8038049940546967
-1.8620689655172413,-0.896551724137931,-5.36385255648038,-1.6658739595719383
-1.7241379310344827,-0.896551724137931,-4.869203329369798,-1.5279429250891794
-1.5862068965517242,-0.896551724137931,-4.4126040428061835,-1.390011890606421
-1.4482758620689655,-0.896551724137931,-3.9940546967895365,-1.2520808561236625
-1.3103448275862069,-0.896551724137931,-3.6135552913198574,-1.1141498216409036
-1.1724137931034484,-0.896551724137931,-3.2711058263971466,-0.9762187871581453
-1.0344827586206897,-0.896551724137931,-2.9667063020214033,-0.8382877526753866
-0.896551724137931,-0.896551724137931,-2.700356718192628,-0.7003567181926279
-0.7586206896551724,-0.896551724137931,-2.47205707491082,-0.5624256837098692
-0.6206896551724137,-0.896551724137931,-2.281807372175981,-0.42449464922711055
-0.48275862068965525,-0.896551724137931,-2.1296076099881094,-0.2865636147443521
-0.3448275862068966,-0.896551724137931,-2.015457788347206,-0.14863258026159343
-0.2068965517241379,-0.896551724137931,-1.9393579072532698,-0.010701545778834753
-0.06896551724137945,-0.896551724137931,-1.901307966706302,0.1272294887039237
0.06896551724137945,-0.896551724137931,-1.901307966706302,0.2651605231866826
0.2068965517241379,-0.896551724137931,-1.9393579072532698,0.40309155766944105
0.34482758620689635,-0.896551724137931,-2.015457788347206,0.5410225921521995
0.48275862068965525,-0.896551724137931,-2.1296076099881094,0.6789536266349584
0.6206896551724137,-0.896551724137931,-2.281807372175981,0.8168846611177168
0.7586206896551726,-0.896551724137931,-2.4720570749108206,0.9548156956004757
0.896551724137931,-0.896551724137931,-2.700356718192628,1.0927467300832343
1.0344827586206895,-0.896551724137931,-2.966706302021403,1.2306777645659928
1.1724137931034484,-0.896551724137931,-3.2711058263971466,1.3686087990487517
1.3103448275862069,-0.896551724137931,-3.6135552913198574,1.50653983353151
1.4482758620689653,-0.896551724137931,-3.9940546967895356,1.6444708680142686
1.5862068965517242,-0.896551724137931,-4.4126040428061835,1.7824019024970275
1.7241379310344827,-0.896551724137931,-4.869203329369798,1.920332936979786
1.862068965517241,-0.896551724137931,-5.36385255648038,2.0582639714625444
2.0,-0.896551724137931,-5.896551724137931,2.1961950059453033
-2.0,-0.7586206896551724,-5.758620689655173,-1.5755053507728893
-1.8620689655172413,-0.7586206896551724,-5.225921521997622,-1.4375743162901307
-1.7241379310344827,-0.7586206896551724,-4.731272294887039,-1.299643281807372
-1.5862068965517242,-0.7586206896551724,-4.274673008323425,-1.1617122473246135
-1.4482758620689655,-0.7586206896551724,-3.8561236623067776,-1.0237812128418549
-1.3103448275862069,-0.7586206896551724,-3.475624256837099,-0.8858501783590962
-1.1724137931034484,-0.7586206896551724,-3.1331747919143877,-0.7479191438763377
-1.0344827586206897,-0.7586206896551724,-2.828775267538645,-0.6099881093935791
-0.896551724137931,-0.7586206896551724,-2.5624256837098693,-0.4720570749108204
-0.7586206896551724,-0.7586206896551724,-2.3341260404280617,-0.3341260404280617
-0.6206896551724137,-0.7586206896551724,-2.1438763376932224,-0.19619500594530304
-0.48275862068965525,-0.7586206896551724,-1.9916765755053507,-0.058263971462544584
-0.3448275862068966,-0.7586206896551724,-1.8775267538644471,0.07966706302021409
-0.2068965517241379,-0.7586206896551724,-1.8014268727705112,0.21759809750297276
-0.06896551724137945,-0.7586206896551724,-1.7633769322235433,0.3555291319857312
0.06896551724137945,-0.7586206896551724,-1.7633769322235433,0.4934601664684901
0.2068965517241379,-0.7586206896551724,-1.8014268727705112,0.6313912009512486
0.34482758620689635,-0.7586206896551724,-1.877526753864447,0.769322235434007
0.48275862068965525,-0.7586206896551724,-1.9916765755053507,0.9072532699167659
0.6206896551724137,-0.7586206896551724,-2.1438763376932224,1.0451843043995244
0.7586206896551726,-0.7586206896551724,-2.334126040428062,1.1831153388822833
0.896551724137931,-0.7586206896551724,-2.5624256837098693,1.3210463733650417
1.0344827586206895,-0.7586206896551724,-2.828775267538644,1.4589774078478002
1.1724137931034484,-0.7586206896551724,-3.1331747919143877,1.596908442330559
1.3103448275862069,-0.7586206896551724,-3.475624256837099,1.7348394768133175
1.4482758620689653,-0.7586206896551724,-3.8561236623067767,1.872770511296076
1.5862068965517242,-0.7586206896551724,-4.274673008323425,2.0107015457788346
1.7241379310344827,-0.7586206896551724,-4.731272294887039,2.1486325802615935
1.862068965517241,-0.7586206896551724,-5.225921521997622,2.2865636147443515
2.0,-0.7586206896551724,-5.758620689655173,2.4244946492271104
-2.0,-0.6206896551724137,-5.620689655172414,-1.3852556480380498
-1.8620689655172413,-0.6206896551724137,-5.087990487514863,-1.2473246135552911
-1.7241379310344827,-0.6206896551724137,-4.59334126040428,-1.1093935790725324
-1.5862068965517242,-0.6206896551724137,-4.136741973840666,-0.971462544589774
-1.4482758620689655,-0.6206896551724137,-3.718192627824019,-0.8335315101070153
-1.3103448275862069,-0.6206896551724137,-3.33769322235434,-0.6956004756242566
-1.1724137931034484,-0.6206896551724137,-2.9952437574316293,-0.5576694411414982
-1.0344827586206897,-0.6206896551724137,-2.690844233055886,-0.41973840665873957
-0.896551724137931,-0.6206896551724137,-2.4244946492271104,-0.2818073721759809
-0.7586206896551724,-0.6206896551724137,-2.1961950059453033,-0.14387633769322222
-0.6206896551724137,-0.6206896551724137,-2.0059453032104635,-0.005945303210463548
-0.48275862068965525,-0.6206896551724137,-1.853745541022592,0.1319857312722949
-0.3448275862068966,-0.6206896551724137,-1.7395957193816884,0.2699167657550536
-0.2068965517241379,-0.6206896551724137,-1.6634958382877525,0.40784780023781225
-0.06896551724137945,-0.6206896551724137,-1.6254458977407846,0.5457788347205708
0.06896551724137945,-0.6206896551724137,-1.6254458977407846,0.6837098692033297
0.2068965517241379,-0.6206896551724137,-1.6634958382877525,0.8216409036860881
0.34482758620689635,-0.6206896551724137,-1.7395957193816882,0.9595719381688466
0.48275862068965525,-0.6206896551724137,-1.853745541022592,1.0975029726516055
0.6206896551724137,-0.6206896551724137,-2.0059453032104635,1.235434007134364
0.7586206896551726,-0.6206896551724137,-2.1961950059453033,1.3733650416171228
0.896551724137931,-0.6206896551724137,-2.4244946492271104,1.5112960760998813
1.0344827586206895,-0.6206896551724137,-2.6908442330558855,1.6492271105826397
1.1724137931034484,-0.6206896551724137,-2.9952437574316293,1.7871581450653986
1.3103448275862069,-0.6206896551724137,-3.33769322235434,1.925089179548157
1.4482758620689653,-0.6206896551724137,-3.7181926278240183,2.0630202140309155
1.5862068965517242,-0.6206896551724137,-4.136741973840666,2.2009512485136744
1.7241379310344827,-0.6206896551724137,-4.59334126040428,2.338882282996433
1.862068965517241,-0.6206896551724137,-5.087990487514863,2.4768133174791913
2.0,-0.6206896551724137,-5.620689655172414,2.61474435196195
-2.0,-0.48275862068965525,-5.482758620689655,-1.2330558858501783
-1.8620689655172413,-0.48275862068965525,-4.950059453032104,-1.0951248513674199
-1.7241379310344827,-0.48275862068965525,-4.455410225921522,-0.9571938168846611
-1.5862068965517242,-0.48275862068965525,-3.9988109393579077,-0.8192627824019026
-1.4482758620689655,-0.48275862068965525,-3.5802615933412607,-0.681331747919144
-1.3103448275862069,-0.48275862068965525,-3.1997621878715816,-0.5434007134363853
-1.1724137931034484,-0.48275862068965525,-2.857312722948871,-0.40546967895362684
-1.0344827586206897,-0.48275862068965525,-2.5529131985731275,-0.26753864447086817
-0.896551724137931,-0.48275862068965525,-2.286563614744352,-0.1296076099881095
-0.7586206896551724,-0.48275862068965525,-2.0582639714625444,0.008323424494649179
-0.6206896551724137,-0.48275862068965525,-1.868014268727705,0.14625445897740785
-0.48275862068965525,-0.48275862068965525,-1.7158145065398336,0.2841854934601663
-0.3448275862068966,-0.48275862068965525,-1.60166468489893,0.422116527942925
-0.2068965517241379,-0.48275862068965525,-1.525564803804994,0.5600475624256837
-0.06896551724137945,-0.48275862068965525,-1.4875148632580262,0.6979785969084421
0.06896551724137945,-0.48275862068965525,-1.4875148632580262,0.835909631391201
0.2068965517241379,-0.48275862068965525,-1.525564803804994,0.9738406658739595
0.34482758620689635,-0.48275862068965525,-1.6016646848989298,1.111771700356718
0.48275862068965525,-0.48275862068965525,-1.7158145065398336,1.249702734839477
0.6206896551724137,-0.48275862068965525,-1.868014268727705,1.3876337693222354
0.7586206896551726,-0.48275862068965525,-2.058263971462545,1.5255648038049943
0.896551724137931,-0.48275862068965525,-2.286563614744352,1.6634958382877527
1.0344827586206895,-0.48275862068965525,-2.552913198573127,1.8014268727705112
1.1724137931034484,-0.48275862068965525,-2.857312722948871,1.93935790725327
1.3103448275862069,-0.48275862068965525,-3.1997621878715816,2.0772889417360285
1.4482758620689653,-0.48275862068965525,-3.58026159334126,2.215219976218787
1.5862068965517242,-0.48275862068965525,-3.9988109393579077,2.353151010701546
1.7241379310344827,-0.48275862068965525,-4.455410225921522,2.4910820451843043
1.862068965517241,-0.48275862068965525,-4.950059453032104,2.6290130796670628
2.0,-0.48275862068965525,-5.482758620689655,2.7669441141498217
-2.0,-0.3448275862068966,-5.344827586206897,-1.1189060642092747
-1.8620689655172413,-0.3448275862068966,-4.812128418549346,-0.9809750297265161
-1.7241379310344827,-0.3448275862068966,-4.317479191438763,-0.8430439952437574
-1.5862068965517242,-0.3448275862068966,-3.8608799048751488,-0.7051129607609989
-1.4482758620689655,-0.3448275862068966,-3.442330558858502,-0.5671819262782403
-1.3103448275862069,-0.3448275862068966,-3.061831153388823,-0.42925089179548154
-1.1724137931034484,-0.3448275862068966,-2.719381688466112,-0.2913198573127231
-1.0344827586206897,-0.3448275862068966,-2.414982164090369,-0.1533888228299644
