ax-row-0-col-0_trace-id-stx-violin-0_variable-group,ax-row-0-col-0_trace-id-stx-violin-0_variable-value
C,2.3216465185352524
C,3.9515921162662946
C,1.0285515481839531
C,2.029914424784808
C,2.454788836920906
C,-0.10206748604823801
C,0.14030773969021615
C,1.1889477781444775
C,1.3246210476575278
C,3.5849008451485105
C,0.8404795579351878
C,2.8603617585892
C,2.4401192583275257
C,1.749013803169042
C,1.2983466772315495
C,2.334053959182318
C,2.3582053917794106
C,1.5845146567398882
C,1.3571497078717143
C,0.6452331333547523
C,3.6522654862699024
C,1.6460180644279785
C,0.6418477582315625
C,2.330004678350355
C,2.271716032134498
C,1.0761844171327068
C,2.717327303826487
C,1.2607896967977184
C,3.069693861962339
C,0.6785517573418547
C,0.7640295196237059
C,2.6036314660442113
C,2.0772216100766294
C,2.871674240481329
C,0.37721059907567334
C,2.068350897382922
C,0.40049797565697576
C,3.6939927040325813
C,2.3224136573872975
C,2.194044652479106
C,1.5563850340953245
C,1.7584020196909869
C,1.6279455594687788
C,0.630493222446201
C,1.5717350911163612
D,1.9546475494495028
D,3.951647988865316
D,2.6765427935973367
D,2.5395252033591986
D,0.9499868445353505
D,1.7046497511058751
D,3.178574891514555
D,2.945456092950206
D,3.7693357414961364
D,3.2241264156731564
D,1.9064922748714321
D,2.734273551571105
D,0.8622994567202422
D,3.2614066587604924
D,2.2982757371445124
D,4.4994203579336665
D,3.054086897822436
D,1.549249903300358
D,2.189047585993367
D,2.0329583894046275
D,2.879407484200403
D,2.977974925428989
D,3.1684646718124587
D,4.69424210970087
D,2.1926313241523827
D,1.1897140463801483
D,4.325552627675603
D,2.474945923550492
D,3.3062400973643564
D,2.428122910141153
D,2.949391993921708
D,3.039164800704246
D,2.1182532995521437
D,2.3805193608830253
D,2.2785787819220635
D,2.3438001110180107
D,3.403714954314374
D,4.468957700998058
D,3.404360008839622
D,2.2470394304933734
D,2.6335321679460533
D,1.7626015664455141
D,3.574537028224468
D,3.112032735728054
D,2.7303562888829447
D,3.221564454607812
D,2.0839461100450944
D,2.001163434771318
D,0.03401024304228395
D,2.2212465612911707
D,2.301702100016444
D,4.6258351866543554
D,3.1534664761305313
D,5.057273814350073
D,3.480088674919695
D,3.539027397829707
D,1.552469385532925
D,3.154684325774026
D,3.2608635712311855
D,2.859169656620891
D,4.311329968643095
D,4.2678355197205935
D,1.1614775239689412
D,3.4344328311608856
D,4.033894287082174
D,1.5117203330412006
D,4.677914215879003
D,3.3324191128368694
D,3.40866357285078
D,2.3740325699347196
D,3.188003262865098
D,5.023618942354763
D,3.2526503065381096
D,1.6470858961410824
D,3.6746349269392735
D,2.2393553808964723
D,1.5971431713502704
D,4.069030308372367
D,1.4771484426941408
D,1.316338106459757
D,4.42548346552116
D,3.989792272522452
D,2.9385343103139303
D,3.0353579019987147
D,1.5724018906033417
D,3.6401361778848815
D,2.5756897207496396
D,1.7429134098908448
D,2.0154607361531345
D,1.5540047030443016
D,2.8387210880258653
D,3.031448339076666
D,3.024689756746303
D,1.4613622523822483
D,4.850762946386422
D,4.907684130140801
D,3.1022452748684652
D,3.125339689630851
D,2.062059575964145
D,0.8217299242927125
