ax-row-0-col-0_trace-id-violinplot-0_variable-group,ax-row-0-col-0_trace-id-violinplot-0_variable-value
1,0.7447531159050207
1,1.951153594528106
1,0.9575019989609382
1,-0.5484225913850336
1,1.1375066759772967
1,-0.4567343984697019
1,0.9953196094355709
1,1.530250886266967
1,2.5924277688689426
1,-0.7469783179426155
1,1.4058761683187597
1,0.4458163665990226
1,2.1171594298203997
1,2.1747493898298256
1,1.3415946121623823
1,0.7514225202156242
1,0.5087684887074173
1,0.6642634144138637
1,2.1966577858399208
1,0.07999041106853533
1,0.7628911515409571
1,2.057531223892801
1,1.8226498851850397
1,1.7950614905125497
1,1.1295559344276145
1,-0.28871135652912616
1,1.4438029331799902
1,0.039795258167774294
1,2.444629263807049
1,0.7682595609276037
1,2.420741247921347
1,0.940794290738536
1,1.479800361345007
1,1.1588154214658646
1,-0.24495558260059935
1,0.38459754676611735
1,1.1301808262184063
1,0.9451058528867987
1,1.52637568907397
1,1.1568828266814124
1,-0.5066233554693234
1,1.795529089660942
1,1.5998070388973433
1,0.5309177362661225
1,1.2707235961459253
1,1.042972719862043
1,-0.4234676422760011
1,0.4677663248905908
1,1.6000153022210073
1,2.31610889986053
1,0.8363282594054499
1,1.767351188760765
1,0.43149755670956014
1,1.678848685613774
1,1.2764644361075272
1,0.28322575118163185
1,1.5831102145734315
1,1.1486268692642618
1,-0.05935937189851104
1,0.7809032517509802
1,0.6745365025744645
1,0.2896775945564358
1,0.8006384515641538
1,-0.11296272379654626
1,0.0013469945245385695
1,-0.4572066686874974
1,2.7037699946898446
1,-0.3075897454381744
1,1.7175075268994744
1,0.46941754106980815
1,1.2658306515842899
1,-0.3519701676136455
1,0.6769228729108034
1,1.5836079355935375
1,1.2598911224002967
1,0.5770103700382909
1,1.7823791769740565
1,-0.37306835375187997
1,1.4044355939557729
1,-0.5633026444722071
1,2.0469500785839685
2,1.2330716112497369
2,0.9100830589465243
2,2.5616039585010095
2,0.9243618183874587
2,3.414886282666263
2,0.12992196027317715
2,2.5529635262011077
2,1.7806078383919586
2,0.5605324192099941
2,2.2958494481481098
2,0.6401671718853932
2,3.0493069076631993
2,1.4125796474396994
2,2.4717589446908024
2,1.4622835490954538
2,1.6838622365682023
2,2.307222338919154
2,3.751444797561759
2,2.0453429636203206
2,1.9437035831074247
2,3.0999813760616535
2,1.1057427853973434
2,3.6071955898269397
2,3.114369290422478
2,1.3894353555963712
2,3.2615697000565493
2,0.32005880992959423
2,1.8515482071929936
2,1.8120470919973921
2,1.9051664741140217
2,1.683340422301936
2,1.8450043183359839
2,1.474387658425444
2,0.3417574766941758
2,0.9257670867699694
2,2.4715913339311695
2,1.423236091371075
2,1.7830461328367218
2,3.6158642696768624
2,2.4528545942228646
2,2.959174700090299
2,1.4771214418996605
2,0.47946045397298254
2,2.204400632449824
2,2.761247634701679
2,3.210353320320707
2,1.283268420247027
2,2.10135540458735
2,0.37970735027775504
2,1.1993616990133407
2,1.9408641760895537
2,0.620682188212947
2,1.6290349680035912
2,1.3294051423314723
2,1.532343828766694
2,1.1536662386268395
2,1.7886866360072335
2,1.4304013499825707
2,1.5760058687385614
2,2.9531176841457896
2,2.093689198262817
2,2.162154859920856
2,2.170404988899419
2,1.7643310458704118
2,1.7743930160420607
2,3.0117747587235915
2,3.26316751385719
2,1.5076897928466764
2,2.8662285856458776
2,0.8233510975017961
2,3.252970787809123
2,1.0385249804402563
2,0.9643883511180731
2,1.8812953204470517
2,0.7787604121046585
2,3.0257845713562594
2,0.41106359896269806
2,1.3830492081984826
2,0.8589656596627135
2,1.0820525060792683
2,3.01166759154354
2,2.5666264075289784
2,1.3972618129954055
2,2.535204568189611
2,1.2946389719890083
2,2.526996599887342
2,2.447071637892047
2,2.141799638598658
2,2.468258888499253
2,1.110986965670341
2,2.0701952981054093
2,1.0469595820290374
2,2.0967317963400705
2,1.2323718419249932
2,2.2336698749454564
2,2.39039680974119
2,-0.3290247630258203
2,2.634267889021489
2,1.4912722935783906
2,2.0819177884649784
3,2.4714479705200194
3,1.1689486505221658
3,2.550314264452181
3,3.735772885774391
3,1.8780030194667783
3,2.4351133290704587
3,4.013790220267364
3,1.8977941376980594
3,2.413079413555584
3,3.042158100704405
3,3.3090617775854714
3,2.0838662362833165
3,3.1220805972470504
3,4.126140807426786
3,3.542377280988511
3,1.8066624267016842
3,1.473825036518731
3,3.69758341825295
3,1.772557515950659
3,2.5599853601585885
3,3.143568361457408
3,3.140775045612349
3,3.5856272222881707
3,3.9580132320993897
3,3.219337570758692
3,2.9264188892231644
3,1.984269609647942
3,3.929642989144829
3,5.632623126947862
3,0.7006855500174383
3,3.05931430350749
3,3.085047297228717
3,3.879178063469705
3,4.06170345160191
3,2.084924433644364
3,1.9276542877538987
3,3.133096111428046
3,4.626752590499123
3,2.560810262552696
3,2.9732485216008238
3,3.1564899275127827
3,0.48214511202116483
3,1.4345921161193438
3,3.436848990043133
3,2.892821569033838
3,2.7295667816606324
3,1.1128361703972207
3,4.761159640094717
3,3.910921677207618
3,2.081676612072321
3,0.8622035872002618
3,3.261212405465513
3,1.5822430826918077
3,1.623205678847895
3,4.210587432899832
3,2.7228005540559375
3,2.2147959176694667
3,3.801946001909531
3,2.9048174780350577
3,1.8579980221676764
3,3.5747892702773094
3,3.2721713254453366
3,4.120130816209137
3,2.113515740682242
3,2.360556862224486
3,3.4488873909690674
3,4.057528862364617
3,2.614228525887027
3,0.832499696487139
3,0.7674885175152939
3,4.355770280980071
3,4.107649183924826
3,3.702223567726021
3,6.180794694093661
3,1.630162637234568
3,2.2438030967561673
3,2.682781544743491
3,2.663987326530346
3,4.531110451949434
3,3.9872896627767282
3,3.31423610245195
3,3.4699799832389693
3,1.7338649115453508
3,2.763204800749925
3,3.738643976726712
3,2.0372122725733073
3,3.47909957751342
3,1.490388094041847
3,2.6346467857540503
3,2.8564804242108153
3,3.091721514447394
3,2.3152079116538924
3,2.98815744630474
3,2.108080471459225
3,4.210451086043218
3,2.5939576692367994
3,2.225480978148044
3,4.223858443547381
3,3.7587479909644697
3,3.2848247433009994
