ax-row-0-col-0_trace-id-sns-lineplot-0_variable-0-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-0-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-1-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-1-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-2-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-2-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-3-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-3-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-4-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-4-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-5-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-5-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-6-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-6-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-7-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-7-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-8-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-8-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-9-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-9-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-10-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-10-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-11-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-11-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-12-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-12-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-13-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-13-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-14-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-14-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-15-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-15-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-16-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-16-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-17-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-17-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-18-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-18-b,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-19-a,ax-row-0-col-0_trace-id-sns-lineplot-0_variable-19-b
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5406560785555652,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.51158571940167,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1565283018396742,
-0.14364153963101933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.4938037930265795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.3933444701082488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.7277020146758012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.9298768557929261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.986560610115455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.8560609459636317,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.407662143786114,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.6632082956807197,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.2298213223381034,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.1452593452466502,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,0.36193252010379706,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.0166609490674237,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8278508398178074,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5825721418371583,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2562862772043708,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9848675505881238,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0316900116031211,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47474310444571116,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12212037367802026,
0.32311169674580936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.2797411725676304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.7460536994313308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.947803753047676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.103595171307789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1.326917028960077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.3898462210973905,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.8717215086435952,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.8267169802521332,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.4284125372909868,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.03217517896067067,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-0.43988875871689326,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.4635105530478906,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2830508522953335,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9508812848873415,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1121237907698038,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.227727338429554,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7826976815844993,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0481571591435217,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6193986681238437,
-0.04298220406453123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.40141063895442725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.8175645751248428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.6350399103118953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.5595464092906506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.7685602127982512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.0312105555517501,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.9427440964408841,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.6363799896441604,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.39237632328851985,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-0.1320882684370082,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-0.24690332071823595,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.9143000212304973,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07533590795432177,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8061398177139801,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9123630887930428,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9234457291392052,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6306442576159943,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7864791084029374,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.868146924862846,
-0.15911008203675767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.2612976256283686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.12391204505234343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.5293284553276856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.8865959915746835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1.1913986011577244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.557519910215524,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.6512478836071202,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.7068421295148708,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.6477941008229723,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-0.5366440040882371,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-0.568366359652867,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.26944462683276565,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7270539435178046,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7340594199405106,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3575714052376987,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9543751033537438,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7198656659418817,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3818171217307563,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7845015568709655,
-0.32801148327441565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.10618766182407774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-0.41259550100863274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.5133023775472554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.8185499292023041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.7521770780181127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.9093774358660867,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.9696136541995946,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.5912092893497194,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.365182306652351,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.2851359125908455,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-0.11062522014918709,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.05017803299849155,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5432519185945498,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7451898757732069,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9435530684901053,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9805360755781491,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9603312211724183,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5688377606505609,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4676809554941751,
0.21495085931165578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.13278845875260942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.34691120639249495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.7971456003344243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.8102000069660981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1.0595816866460925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.5333944174294363,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.0713342790432505,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.6600592695149164,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.047296662492613606,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.9778318419495695,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-0.27960924939179344,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.869701069829717,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9180085433755716,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0853854600997908,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1909750322232346,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4167878478690588,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5750468634966246,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35604173533004396,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5826470612890107,
-0.7994832759593635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.1566545350182303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.5077718507110716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.4657540032850785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.1894556922632968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.8936713166852687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.7745141253778409,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.46160426989281034,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.40649299193631905,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.9041016405708819,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.09983958544032831,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-0.3800713962818211,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.32987522284379556,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4374272994515515,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3404083088443353,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4707975989409263,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9142157860900794,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0644449643388263,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6889717275359118,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2512645410429281,
0.3639475812568299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.5060483642730512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.45843228540339875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1.0868228653316865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.7237753831838076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.9479639894046431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.0214491781278663,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.0370201801073666,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1.0014769017077356,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.3256812970504949,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.24993465250872,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,0.272889922213159,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.46995221271931514,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8167653607957961,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3626518106115848,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0884613386424233,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9528666528728076,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8861449041302407,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6948335490232732,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.31277489151648175,
0.5719423663196618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.32214686685418364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.7047508524244003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.6663042717535854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.9697479463948295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.5814634395966483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2494129538999772,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.29980873765081584,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.1605876215930524,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.1359968145600282,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.6168449245824544,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-1.1714712623749368,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.5056669713884364,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5531098700634887,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1472325878293939,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2119962582584907,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5281163077281843,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2352307662387274,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7111726891749252,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23093027370144736,
0.38413603117919876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.1445690339924538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.054564289899069585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.7156719133489168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4659955893276073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.6907688325836565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.9454758165914459,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.362994167698559,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.7372110080733801,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-0.13532044460819542,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-0.3726549171181741,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-0.2734007616126437,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.3340878778171955,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7511638466572859,,,,,,,,,,,,,
