ax-row-0-col-0_trace-id-stx-kde-0_variable-kde_x,ax-row-0-col-0_trace-id-stx-kde-0_variable-kde_density,ax-row-0-col-0_trace-id-stx-kde-0_variable-kde_n
-2.772920390461611,0.0008987483521962039,500
-2.7645507398576292,0.0009102768240221233,500
-2.756181089253648,0.0009218480829845178,500
-2.747811438649666,0.0009334598031059148,500
-2.7394417880456845,0.0009451096084821739,500
-2.7310721374417026,0.0009567950738241214,500
-2.722702486837721,0.0009685137250430715,500
-2.7143328362337398,0.0009802630398805096,500
-2.705963185629758,0.0009920404485820023,500
-2.6975935350257765,0.0010038433346154889,500
-2.6892238844217946,0.0010156690354339772,500
-2.680854233817813,0.001027514843282651,500
-2.6724845832138313,0.0010393780060503498,500
-2.66411493260985,0.0010512557281653278,500
-2.655745282005868,0.0010631451715351456,500
-2.6473756314018866,0.0010750434565305095,500
-2.639005980797905,0.0010869476630127964,500
-2.6306363301939233,0.0010988548314050182,500
-2.622266679589942,0.0011107619638058065,500
-2.61389702898596,0.0011226660251461042,500
-2.6055273783819786,0.0011345639443880503,500
-2.5971577277779967,0.00114645261576561,500
-2.5887880771740153,0.001158328900066353,500
-2.5804184265700334,0.001170189625953821,500
-2.572048775966052,0.001182031591329797,500
-2.5636791253620705,0.0011938515647357897,500
-2.5553094747580887,0.001205646286792987,500
-2.546939824154107,0.0012174124716798243,500
-2.5385701735501254,0.0012291468086463684,500
-2.530200522946144,0.0012408459635645883,500
-2.521830872342162,0.0012525065805135184,500
-2.5134612217381807,0.0012641252833983862,500
-2.505091571134199,0.001275698677602573,500
-2.4967219205302174,0.001287223351671356,500
-2.488352269926236,0.0012986958790262755,500
-2.479982619322254,0.0013101128197089147,500
-2.471612968718272,0.001321470722152899,500
-2.4632433181142908,0.0013327661249827824,500
-2.4548736675103093,0.001343995558838537,500
-2.4465040169063275,0.001355155548224296,500
-2.4381343663023456,0.0013662426133798887,500
-2.429764715698364,0.0013772532721738006,500
-2.4213950650943827,0.0013881840420160475,500
-2.4130254144904013,0.0013990314417894432,500
-2.4046557638864194,0.0014097919937977603,500
-2.3962861132824376,0.0014204622257291562,500
-2.387916462678456,0.001431038672633296,500
-2.3795468120744747,0.0014415178789105685,500
-2.371177161470493,0.0014518964003116404,500
-2.362807510866511,0.0014621708059457674,500
-2.3544378602625295,0.0014723376802961144,500
-2.346068209658548,0.0014823936252403623,500
-2.3376985590545667,0.0014923352620748486,500
-2.329328908450585,0.0015021592335405073,500
-2.320959257846603,0.0015118622058488192,500
-2.3125896072426215,0.0015214408707059925,500
-2.30421995663864,0.0015308919473335663,500
-2.2958503060346582,0.0015402121844836686,500
-2.2874806554306764,0.0015493983624470613,500
-2.279111004826695,0.001558447295052244,500
-2.2707413542227135,0.0015673558316537243,500
-2.262371703618732,0.0015761208591077067,500
-2.25400205301475,0.0015847393037333336,500
-2.2456324024107683,0.0015932081332577545,500
-2.237262751806787,0.0016015243587431708,500
-2.2288931012028055,0.001609685036494083,500
-2.2205234505988236,0.0016176872699430063,500
-2.2121537999948417,0.0016255282115128675,500
-2.2037841493908603,0.001633205064454367,500
-2.195414498786879,0.0016407150846565785,500
-2.1870448481828975,0.0016480555824290968,500
-2.1786751975789156,0.0016552239242540764,500
-2.1703055469749337,0.0016622175345064913,500
-2.1619358963709523,0.0016690338971410326,500
-2.153566245766971,0.0016756705573440316,500
-2.145196595162989,0.0016821251231488648,500
-2.136826944559007,0.0016883952670133434,500
-2.1284572939550257,0.0016944787273575753,500
-2.1200876433510443,0.0017003733100608813,500
-2.1117179927470624,0.0017060768899163357,500
-2.103348342143081,0.0017115874120416145,500
-2.094978691539099,0.0017169028932447876,500
-2.0866090409351177,0.0017220214233438246,500
-2.0782393903311362,0.0017269411664385286,500
-2.0698697397271544,0.001731660362133848,500
-2.0615000891231725,0.0017361773267132454,500
-2.053130438519191,0.0017404904542612715,500
-2.0447607879152097,0.0017445982177341378,500
-2.036391137311228,0.0017484991699774227,500
-2.028021486707246,0.0017521919446899898,500
-2.0196518361032645,0.0017556752573332176,500
-2.011282185499283,0.0017589479059847753,500
-2.0029125348953016,0.0017620087721362432,500
-1.9945428842913198,0.0017648568214337734,500
-1.9861732336873381,0.001767491104361321,500
-1.9778035830833565,0.0017699107568657877,500
-1.9694339324793748,0.0017721150009236066,500
-1.9610642818753932,0.0017741031450483097,500
-1.9526946312714115,0.0017758745847387487,500
-1.9443249806674299,0.0017774288028676109,500
-1.9359553300634484,0.0017787653700099854,500
-1.9275856794594668,0.0017798839447118167,500
-1.9192160288554851,0.0017807842736980869,500
-1.9108463782515035,0.0017814661920206594,500
-1.9024767276475218,0.0017819296231458448,500
-1.8941070770435402,0.0017821745789816494,500
-1.8857374264395586,0.001782201159844917,500
-1.877367775835577,0.001782009554368483,500
-1.8689981252315953,0.0017816000393486458,500
-1.8606284746276138,0.001780972979533189,500
-1.8522588240236322,0.0017801288273503878,500
-1.8438891734196505,0.001779068122579367,500
-1.8355195228156689,0.0017777914919623326,500
-1.8271498722116872,0.0017762996487591793,500
-1.8187802216077056,0.0017745933922451026,500
-1.810410571003724,0.0017726736071518332,500
-1.8020409203997423,0.0017705412630532249,500
-1.7936712697957606,0.001768197413695917,500
-1.785301619191779,0.0017656431962759266,500
-1.7769319685877976,0.0017628798306619717,500
-1.768562317983816,0.0017599086185664922,500
-1.7601926673798343,0.0017567309426652616,500
-1.7518230167758526,0.001753348265666628,500
-1.743453366171871,0.0017497621293314364,500
-1.7350837155678893,0.0017459741534446677,500
-1.7267140649639077,0.0017419860347399822,500
-1.718344414359926,0.001737799545778284,500
-1.7099747637559444,0.001733416533781569,500
-1.7016051131519627,0.0017288389194232093,500
-1.6932354625479813,0.001724068695576045,500
-1.6848658119439996,0.0017191079260195235,500
-1.676496161340018,0.0017139587441072422,500
-1.6681265107360363,0.0017086233513962787,500
-1.6597568601320547,0.0017031040162396609,500
-1.651387209528073,0.00169740307234343,500
-1.6430175589240914,0.0016915229172897227,500
-1.6346479083201098,0.0016854660110273009,500
-1.626278257716128,0.0016792348743310918,500
-1.6179086071121465,0.0016728320872321115,500
-1.609538956508165,0.0016662602874193883,500
-1.6011693059041834,0.0016595221686153865,500
-1.5927996553002017,0.001652620478926367,500
-1.58443000469622,0.0016455580191693999,500
-1.5760603540922384,0.0016383376411774246,500
-1.5676907034882568,0.001630962246083974,500
-1.5593210528842751,0.0016234347825891502,500
-1.5509514022802935,0.0016157582452083485,500
-1.5425817516763118,0.0016079356725053203,500
-1.5342121010723302,0.001599970145311142,500
-1.5258424504683488,0.0015918647849306041,500
-1.5174727998643671,0.0015836227513376174,500
-1.5091031492603855,0.001575247241361116,500
-1.5007334986564038,0.001566741486863031,500
-1.4923638480524222,0.0015581087529098273,500
-1.4839941974484405,0.0015493523359391402,500
-1.4756245468444589,0.001540475561922927,500
-1.4672548962404774,0.0015314817845287047,500
-1.4588852456364956,0.0015223743832802705,500
-1.4505155950325141,0.001513156761719345,500
-1.4421459444285323,0.0015038323455695713,500
-1.4337762938245509,0.0014944045809042838,500
-1.425406643220569,0.001484876932319337,500
-1.4170369926165876,0.0014752528811125,500
-1.4086673420126057,0.0014655359234705316,500
-1.4002976914086243,0.001455729568665444,500
-1.3919280408046428,0.0014458373372610513,500
-1.383558390200661,0.0014358627593311789,500
-1.3751887395966795,0.0014258093726906317,500
-1.3668190889926977,0.0014156807211401943,500
-1.3584494383887162,0.0014054803527267516,500
-1.3500797877847344,0.0013952118180196838,500
-1.341710137180753,0.0013848786684045925,500
-1.333340486576771,0.0013744844543954432,500
-1.3249708359727896,0.0013640327239661046,500
-1.3166011853688082,0.0013535270209022972,500
-1.3082315347648263,0.0013429708831748806,500
-1.299861884160845,0.0013323678413354018,500
-1.291492233556863,0.0013217214169347787,500
-1.2831225829528816,0.0013110351209659685,500
-1.2747529323488997,0.0013003124523313823,500
-1.2663832817449183,0.0012895568963358815,500
-1.2580136311409365,0.0012787719232060474,500
-1.249643980536955,0.0012679609866363883,500
-1.2412743299329736,0.0012571275223632152,500
-1.2329046793289917,0.0012462749467667203,500
-1.2245350287250103,0.0012354066555019378,500
-1.2161653781210284,0.0012245260221590236,500
-1.207795727517047,0.0012136363969534633,500
-1.1994260769130651,0.0012027411054466109,500
-1.1910564263090837,0.001191843447297046,500
-1.1826867757051018,0.001180946695043091,500
-1.1743171251011204,0.0011700540929169433,500
-1.1659474744971385,0.0011591688556906326,500
-1.157577823893157,0.0011482941675542452,500
-1.1492081732891757,0.0011374331810265238,500
-1.1408385226851938,0.0011265890158982,500
-1.1324688720812124,0.0011157647582081605,500
-1.1240992214772305,0.0011049634592527019,500
-1.115729570873249,0.001094188134627886,500
-1.1073599202692672,0.0010834417633052008,500
-1.0989902696652858,0.0010727272867405659,500
-1.090620619061304,0.0010620476080166615,500
-1.0822509684573225,0.0010514055910186993,500
-1.073881317853341,0.0010408040596434941,500
-1.0655116672493592,0.0010302457970418975,500
-1.0571420166453778,0.0010197335448944354,500
-1.048772366041396,0.001009270002720106,500
-1.0404027154374145,0.000998857827218172,500
-1.0320330648334326,0.0009884996316428204,500
-1.0236634142294512,0.0009781979852105111,500
-1.0152937636254693,0.0009679554125397891,500
-1.0069241130214879,0.0009577743931234006,500
-0.998554462417506,0.0009476573608323779,500
-0.9901848118135246,0.000937606703451941,500
-0.9818151612095432,0.0009276247622488312,500
-0.9734455106055613,0.000917713831569856,500
-0.9650758600015799,0.0009078761584712592,500
-0.956706209397598,0.0008981139423786464,500
-0.9483365587936166,0.0008884293347770512,500
-0.9399669081896347,0.0008788244389308125,500
-0.9315972575856533,0.0008693013096328765,500
-0.9232276069816714,0.0008598619529831081,500
-0.91485795637769,0.0008505083261952222,500
-0.9064883057737085,0.0008412423374319118,500
-0.8981186551697267,0.0008320658456677092,500
-0.8897490045657452,0.0008229806605792049,500
-0.8813793539617634,0.0008139885424620787,500
-0.8730097033577819,0.0008050912021745812,500
-0.8646400527538001,0.0007962903011068979,500
-0.8562704021498186,0.0007875874511760093,500
-0.8479007515458368,0.0007789842148454844,500
-0.8395311009418553,0.0007704821051697763,500
-0.8311614503378735,0.0007620825858624837,500
-0.822791799733892,0.0007537870713881158,500
-0.8144221491299106,0.0007455969270768086,500
-0.8060524985259288,0.0007375134692615383,500
-0.7976828479219473,0.0007295379654372754,500
-0.7893131973179655,0.0007216716344415979,500
-0.780943546713984,0.0007139156466562421,500
-0.7725738961100022,0.0007062711242290627,500
-0.7642042455060207,0.0006987391413159029,500
-0.7558345949020389,0.0006913207243418611,500
-0.7474649442980574,0.0006840168522814194,500
-0.739095293694076,0.0006768284569569406,500
-0.7307256430900941,0.0006697564233550226,500
-0.7223559924861127,0.0006628015899601781,500
-0.7139863418821308,0.0006559647491053586,500
-0.7056166912781494,0.0006492466473387968,500
-0.6972470406741675,0.0006426479858066817,500
-0.6888773900701861,0.0006361694206511603,500
-0.6805077394662042,0.0006298115634231712,500
-0.6721380888622228,0.0006235749815096189,500
-0.6637684382582414,0.0006174601985744177,500
-0.6553987876542595,0.0006114676950128915,500
-0.6470291370502781,0.0006055979084191006,500
-0.6386594864462962,0.0005998512340655676,500
-0.6302898358423148,0.0005942280253950028,500
-0.6219201852383329,0.0005887285945234951,500
-0.6135505346343515,0.0005833532127547921,500
-0.6051808840303696,0.0005781021111051475,500
-0.5968112334263882,0.000572975480838355,500
-0.5884415828224063,0.0005679734740104898,500
-0.5800719322184249,0.0005630962040239519,500
-0.5717022816144435,0.0005583437461903781,500
-0.5633326310104616,0.0005537161383020074,500
-0.5549629804064802,0.0005492133812110921,500
-0.5465933298024983,0.000544835439416955,500
-0.5382236791985169,0.0005405822416602702,500
-0.529854028594535,0.0005364536815242238,500
-0.5214843779905536,0.0005324496180421228,500
-0.5131147273865717,0.0005285698763111054,500
-0.5047450767825903,0.0005248142481115675,500
-0.49637542617860886,0.0005211824925319564,500
-0.488005775574627,0.0005176743365985466,500
-0.47963612497064556,0.0005142894759098857,500
-0.4712664743666637,0.0005110275752755283,500
-0.46289682376268226,0.0005078882693587436,500
-0.4545271731587004,0.0005048711633228611,500
-0.44615752255471897,0.0005019758334809105,500
-0.4377878719507371,0.0004992018279482768,500
-0.42941822134675567,0.0004965486672980037,500
-0.4210485707427738,0.0004940158452184854,500
-0.41267892013879237,0.000491602829173219,500
-0.40430926953481094,0.0004893090610623276,500
-0.3959396189308291,0.00048713395788556416,500
-0.38756996832684765,0.00048507691240651853,500
-0.3792003177228658,0.00048313729381773,500
-0.37083066711888435,0.00048131444840645167,500
-0.3624610165149025,0.0004796077002207863,500
-0.35409136591092105,0.0004780163517359274,500
-0.3457217153069392,0.00047653968452025314,500
-0.33735206470295775,0.00047517695990102304,500
-0.32898241409897633,0.0004739274196293986,500
-0.32061276349499446,0.0004727902865445881,500
-0.31224311289101303,0.0004717647652368349,500
-0.30387346228703116,0.0004708500427090255,500
-0.29550381168304973,0.0004700452890366934,500
-0.28713416107906786,0.0004693496580261673,500
-0.27876451047508644,0.0004687622878706673,500
-0.27039485987110456,0.00046828230180409315,500
-0.26202520926712314,0.0004679088087523126,500
-0.2536555586631417,0.0004676409039817219,500
-0.24528590805915984,0.0004674776697448658,500
-0.23691625745517841,0.0004674181759229123,500
-0.22854660685119654,0.00046746148066477037,500
-0.22017695624721512,0.0004676066310226491,500
-0.21180730564323325,0.0004678526635838598,500
-0.20343765503925182,0.0004681986050986527,500
-0.19506800443526995,0.0004686434731039033,500
-0.18669835383128852,0.00046918627654244787,500
-0.17832870322730665,0.00046982601637787444,500
-0.16995905262332522,0.00047056168620458234,500
-0.1615894020193438,0.00047139227285292114,500
-0.15321975141536193,0.00047231675698922334,500
-0.1448501008113805,0.0004733341137105424,500
-0.13648045020739863,0.0004744433131339183,500
-0.1281107996034172,0.0004756433209799842,500
-0.11974114899943533,0.0004769330991507367,500
-0.1113714983954539,0.00047831160630129084,500
-0.10300184779147203,0.0004797777984054385,500
-0.09463219718749061,0.0004813306293148415,500
-0.08626254658350918,0.00048296905131167646,500
-0.07789289597952731,0.0004846920156545574,500
-0.06952324537554588,0.0004864984731175718,500
-0.06115359477156401,0.0004883873745222474,500
-0.052783944167582586,0.0004903576712622838,500
-0.044414293563600715,0.0004924083158208746,500
-0.03604464295961929,0.0004945382622804596,500
-0.027674992355637418,0.0004967464668247242,500
-0.01930534175165599,0.0004990318882326894,500
-0.01093569114767412,0.0005013934883647247,500
-0.0025660405436926936,0.0005038302326403028,500
0.005803610060288733,0.0005063410905073549,500
0.014173260664270604,0.0005089250359030372,500
0.02254291126825203,0.0005115810477057618,500
0.0309125618722339,0.0005143081101783196,500
0.03928221247621533,0.000517105213401934,500
0.0476518630801972,0.000519971353701085,500
0.056021513684178625,0.0005229055340589435,500
0.0643911642881605,0.00052590676452325,500
0.07276081489214192,0.0005289740626024867,500
0.08113046549612335,0.0005321064536521781,500
0.08950011610010522,0.0005353029712511641,500
0.09786976670408665,0.0005385626575676956,500
0.10623941730806852,0.0005418845637151851,500
0.11460906791204994,0.0005452677500974746,500
0.12297871851603182,0.000548711286743453,500
0.13134836912001324,0.0005522142536308813,500
0.1397180197239951,0.0005557757409992773,500
0.14808767032797654,0.0005593948496517056,500
0.1564573209319584,0.0005630706912453303,500
0.16482697153593984,0.0005668023885705879,500
0.17319662213992126,0.0005705890758188357,500
0.18156627274390313,0.0005744298988383402,500
0.18993592334788456,0.0005783240153784599,500
0.19830557395186643,0.0005822705953218941,500
0.20667522455584786,0.000586268820904868,500
0.21504487515982973,0.0005903178869251132,500
0.22341452576381116,0.0005944170009375275,500
0.23178417636779303,0.0005985653834373866,500
0.24015382697177445,0.0006027622680309863,500
0.24852347757575588,0.0006070069015935977,500
0.25689312817973775,0.0006112985444146296,500
0.2652627787837192,0.0006156364703298762,500
0.27363242938770105,0.0006200199668407581,500
0.2820020799916825,0.0006244483352204453,500
0.29037173059566435,0.0006289208906067763,500
0.2987413811996458,0.0006334369620818687,500
0.30711103180362764,0.0006379958927383506,500
0.31548068240760907,0.000642597039732114,500
0.3238503330115905,0.0006472397743215337,500
0.33221998361557237,0.0006519234818930641,500
0.3405896342195538,0.0006566475619731604,500
0.34895928482353566,0.000661411428226465,500
0.3573289354275171,0.0006662145084402039,500
0.36569858603149896,0.0006710562444947497,500
0.3740682366354804,0.0006759360923203174,500
0.38243788723946226,0.0006808535218397594,500
0.3908075378434437,0.0006858080168974324,500
0.39917718844742556,0.0006907990751741326,500
0.407546839051407,0.0006958262080880771,500
0.4159164896553884,0.0007008889406819508,500
0.4242861402593703,0.0007059868114960033,500
0.4326557908633517,0.0007111193724272443,500
0.4410254414673336,0.0007162861885747371,500
0.449395092071315,0.0007214868380710492,500
0.4577647426752969,0.0007267209118998886,500
0.4661343932792783,0.000731988013699993,500
0.4745040438832602,0.0007372877595553381,500
0.4828736944872416,0.0007426197777717285,500
0.491243345091223,0.0007479837086398839,500
0.4996129956952049,0.0007533792041850825,500
0.5079826462991863,0.0007588059279035078,500
0.5163522969031682,0.0007642635544853869,500
0.5247219475071496,0.0007697517695250766,500
0.533091598111131,0.0007752702692182224,500
0.5414612487151134,0.0007808187600461535,500
0.5498308993190948,0.0007863969584476779,500
0.5582005499230762,0.0007920045904784586,500
0.5665702005270576,0.0007976413914581581,500
0.5749398511310391,0.0008033071056055575,500
0.5833095017350214,0.0008090014856618652,500
0.5916791523390028,0.0008147242925024418,500
0.6000488029429842,0.0008204752947371892,500
0.6084184535469657,0.0008262542682998458,500
0.616788104150948,0.0008320609960264679,500
0.6251577547549294,0.0008378952672233737,500
0.6335274053589108,0.0008437568772248299,500
0.6418970559628923,0.0008496456269408146,500
0.6502667065668746,0.0008555613223951425,500
0.658636357170856,0.0008615037742543126,500
0.6670060077748374,0.0008674727973474092,500
0.6753756583788189,0.0008734682101774188,500
0.6837453089828003,0.0008794898344243277,500
0.6921149595867826,0.0008855374944403972,500
0.700484610190764,0.0008916110167379945,500
0.7088542607947454,0.0008977102294704145,500
0.7172239113987269,0.0009038349619060844,500
0.7255935620027092,0.0009099850438966053,500
0.7339632126066906,0.0009161603053390676,500
0.742332863210672,0.0009223605756331135,500
0.7507025138146535,0.0009285856831331811,500
0.7590721644186349,0.0009348354545964545,500
0.7674418150226172,0.0009411097146269804,500
0.7758114656265986,0.0009474082851164574,500
0.7841811162305801,0.0009537309846822384,500
0.7925507668345615,0.0009600776281030217,500
0.8009204174385438,0.0009664480257528098,500
0.8092900680425252,0.0009728419830336482,500
0.8176597186465067,0.0009792592998077079,500
0.8260293692504881,0.0009856997698292679,500
0.8343990198544695,0.0009921631801771624,500
0.8427686704584518,0.000998649310688279,500
0.8511383210624333,0.001005157933392665,500
0.8595079716664147,0.001011688811950866,500
0.8678776222703961,0.0010182417010940594,500
0.8762472728743784,0.0010248163460675986,500
0.8846169234783599,0.0010314124820785622,500
0.8929865740823413,0.0010380298337479387,500
0.9013562246863227,0.0010446681145680242,500
0.9097258752903041,0.0010513270263656875,500
0.9180955258942864,0.0010580062587720862,500
0.9264651764982679,0.001064705488699468,500
0.9348348271022493,0.0010714243798256892,500
0.9432044777062307,0.0010781625820870432,500
0.951574128310213,0.0010849197311800414,500
0.9599437789141945,0.001091695448072754,500
0.9683134295181759,0.0010984893385263352,500
0.9766830801221573,0.0011053009926273339,500
0.9850527307261387,0.0011121299843314166,500
0.9934223813301211,0.0011189758710190947,500
1.0017920319341025,0.0011258381930640622,500
1.010161682538084,0.0011327164734147412,500
1.0185313331420653,0.0011396102171896314,500
1.0269009837460477,0.001146518911287015,500
1.035270634350029,0.0011534420240096289,500
1.0436402849540105,0.0011603790047048387,500
1.052009935557992,0.0011673292834208898,500
1.0603795861619743,0.0011742922705797636,500
1.0687492367659557,0.0011812673566671697,500
1.077118887369937,0.0011882539119402156,500
1.0854885379739185,0.0011952512861532405,500
1.0938581885779,0.0012022588083023024,500
1.1022278391818823,0.0012092757863888272,500
1.1105974897858637,0.0012163015072028393,500
1.1189671403898451,0.001223335236126269,500
1.1273367909938266,0.0012303762169567252,500
1.1357064415978089,0.00123742367175217,500
1.1440760922017903,0.0012444768006968905,500
1.1524457428057717,0.0012515347819891207,500
1.1608153934097531,0.001258596771750711,500
1.1691850440137346,0.001265661903959126,500
1.177554694617717,0.0012727292904021424,500
1.1859243452216983,0.0012797980206554972,500
1.1942939958256797,0.001286867162083776,500
1.2026636464296612,0.001293935759864789,500
1.2110332970336435,0.0013010028370376583,500
1.219402947637625,0.0013080673945748075,500
1.2277725982416063,0.001315128411478046,500
1.2361422488455878,0.001322184844898893,500
1.2445118994495692,0.0013292356302832624,500
1.2528815500535515,0.0013362796815406099,500
1.261251200657533,0.001343315891237628,500
1.2696208512615144,0.0013503431308165257,500
1.2779905018654958,0.0013573602508379057,500
1.286360152469478,0.0013643660812482688,500
1.2947298030734595,0.0013713594316720498,500
1.303099453677441,0.0013783390917282029,500
1.3114691042814224,0.001385303831371169,500
1.3198387548854038,0.0013922524012561699,500
1.3282084054893861,0.0013991835331286363,500
1.3365780560933676,0.0014060959402376412,500
1.344947706697349,0.0014129883177731002,500
1.3533173573013304,0.0014198593433265249,500
1.3616870079053127,0.0014267076773750841,500
1.3700566585092941,0.0014335319637886427,500
1.3784263091132756,0.001440330830359538,500
1.386795959717257,0.001447102889354668,500
1.3951656103212384,0.001453846738089593,500
1.4035352609252207,0.001460560959524211,500
1.4119049115292022,0.0014672441228795912,500
1.4202745621331836,0.0014738947842755374,500
1.428644212737165,0.0014805114873883741,500
1.4370138633411473,0.0014870927641284692,500
1.4453835139451288,0.0014936371353369597,500
1.4537531645491102,0.001500143111501138,500
1.4621228151530916,0.0015066091934878927,500
1.470492465757074,0.0015130338732946389,500
1.4788621163610554,0.0015194156348170746,500
1.4872317669650368,0.0015257529546331406,500
1.4956014175690182,0.001532044302802517,500
1.5039710681729996,0.0015382881436809188,500
1.512340718776982,0.0015444829367485416,500
1.5207103693809634,0.0015506271374518645,500
1.5290800199849448,0.001556719198058112,500
1.5374496705889262,0.0015627575685215453,500
1.5458193211929085,0.001568740697360847,500
1.55418897179689,0.0015746670325467484,500
1.5625586224008714,0.0015805350223991297,500
1.5709282730048528,0.0015863431164926884,500
1.5792979236088343,0.0015920897665703938,500
1.5876675742128166,0.0015977734274638146,500
1.596037224816798,0.0016033925580194617,500
1.6044068754207794,0.0016089456220302807,500
1.6127765260247608,0.0016144310891713434,500
1.6211461766287432,0.00161984743593889,500
1.6295158272327246,0.0016251931465917702,500
1.637885477836706,0.001630466714094396,500
1.6462551284406874,0.001635666641060235,500
1.6546247790446689,0.0016407914406949557,500
1.6629944296486512,0.0016458396377382776,500
1.6713640802526326,0.00165080976940358,500
1.679733730856614,0.001655700386314345,500
1.6881033814605955,0.0016605100534365022,500
1.6964730320645778,0.0016652373510057086,500
1.7048426826685592,0.0016698808754486765,500
1.7132123332725406,0.0016744392402975837,500
1.721581983876522,0.001678911077096658,500
1.7299516344805035,0.0016832950363000097,500
1.7383212850844858,0.0016875897881597985,500
1.7466909356884672,0.001691794023603841,500
1.7550605862924487,0.0016959064551017658,500
1.76343023689643,0.0016999258175187943,500
1.7717998875004124,0.001703850868956336,500
1.7801695381043938,0.0017076803915784921,500
1.7885391887083752,0.0017114131924236256,500
1.7969088393123567,0.0017150481042001958,500
1.805278489916339,0.0017185839860660026,500
1.8136481405203204,0.001722019724390057,500
1.8220177911243018,0.001725354233496328,500
1.8303874417282833,0.0017285864563885273,500
1.8387570923322647,0.0017317153654552951,500
1.847126742936247,0.0017347399631549392,500
1.8554963935402284,0.0017376592826791513,500
1.8638660441442099,0.0017404723885949447,500
1.8722356947481913,0.0017431783774641764,500
1.8806053453521736,0.0017457763784400257,500
1.888974995956155,0.0017482655538398552,500
1.8973446465601365,0.0017506450996938052,500
1.9057142971641179,0.0017529142462686528,500
1.9140839477680993,0.0017550722585663373,500
1.9224535983720816,0.0017571184367967051,500
1.930823248976063,0.0017590521168239805,500
1.9391928995800445,0.0017608726705865354,500
1.947562550184026,0.0017625795064895274,500
1.9559322007880082,0.0017641720697700617,500
