ax-row-0-col-0_trace-id-rotation-field_variable-quiver-x,ax-row-0-col-0_trace-id-rotation-field_variable-quiver-y,ax-row-0-col-0_trace-id-rotation-field_variable-quiver-u,ax-row-0-col-0_trace-id-rotation-field_variable-quiver-v
1.1111111111111107,0.22222222222222232,-0.22222222222222232,1.1111111111111107
1.5555555555555554,0.22222222222222232,-0.22222222222222232,1.5555555555555554
2.0,0.22222222222222232,-0.22222222222222232,2.0
-2.0,0.6666666666666665,-0.6666666666666665,-2.0
-1.5555555555555556,0.6666666666666665,-0.6666666666666665,-1.5555555555555556
-1.1111111111111112,0.6666666666666665,-0.6666666666666665,-1.1111111111111112
-0.6666666666666667,0.6666666666666665,-0.6666666666666665,-0.6666666666666667
-0.22222222222222232,0.6666666666666665,-0.6666666666666665,-0.22222222222222232
0.22222222222222232,0.6666666666666665,-0.6666666666666665,0.22222222222222232
0.6666666666666665,0.6666666666666665,-0.6666666666666665,0.6666666666666665
1.1111111111111107,0.6666666666666665,-0.6666666666666665,1.1111111111111107
1.5555555555555554,0.6666666666666665,-0.6666666666666665,1.5555555555555554
2.0,0.6666666666666665,-0.6666666666666665,2.0
-2.0,1.1111111111111107,-1.1111111111111107,-2.0
-1.5555555555555556,1.1111111111111107,-1.1111111111111107,-1.5555555555555556
-1.1111111111111112,1.1111111111111107,-1.1111111111111107,-1.1111111111111112
-0.6666666666666667,1.1111111111111107,-1.1111111111111107,-0.6666666666666667
-0.22222222222222232,1.1111111111111107,-1.1111111111111107,-0.22222222222222232
0.22222222222222232,1.1111111111111107,-1.1111111111111107,0.22222222222222232
0.6666666666666665,1.1111111111111107,-1.1111111111111107,0.6666666666666665
1.1111111111111107,1.1111111111111107,-1.1111111111111107,1.1111111111111107
1.5555555555555554,1.1111111111111107,-1.1111111111111107,1.5555555555555554
2.0,1.1111111111111107,-1.1111111111111107,2.0
-2.0,1.5555555555555554,-1.5555555555555554,-2.0
-1.5555555555555556,1.5555555555555554,-1.5555555555555554,-1.5555555555555556
-1.1111111111111112,1.5555555555555554,-1.5555555555555554,-1.1111111111111112
-0.6666666666666667,1.5555555555555554,-1.5555555555555554,-0.6666666666666667
-0.22222222222222232,1.5555555555555554,-1.5555555555555554,-0.22222222222222232
0.22222222222222232,1.5555555555555554,-1.5555555555555554,0.22222222222222232
0.6666666666666665,1.5555555555555554,-1.5555555555555554,0.6666666666666665
1.1111111111111107,1.5555555555555554,-1.5555555555555554,1.1111111111111107
1.5555555555555554,1.5555555555555554,-1.5555555555555554,1.5555555555555554
2.0,1.5555555555555554,-1.5555555555555554,2.0
-2.0,2.0,-2.0,-2.0
-1.5555555555555556,2.0,-2.0,-1.5555555555555556
-1.1111111111111112,2.0,-2.0,-1.1111111111111112
-0.6666666666666667,2.0,-2.0,-0.6666666666666667
-0.22222222222222232,2.0,-2.0,-0.22222222222222232
0.22222222222222232,2.0,-2.0,0.22222222222222232
0.6666666666666665,2.0,-2.0,0.6666666666666665
1.1111111111111107,2.0,-2.0,1.1111111111111107
1.5555555555555554,2.0,-2.0,1.5555555555555554
2.0,2.0,-2.0,2.0
